csvTime,Ajia-0_v,Ajia-1_v,Ajia-3_v,Ajia-5_v,action_ajia,current_status_ajia,13-11-6_v,action_zhebidiaoche,current_status_zhebidiaoche,action_dp
2024-05-24 05:33,-46.8523,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:34,-46.8523,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:35,-46.8523,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:36,-46.8523,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:37,-46.8523,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:38,-46.8523,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:39,-46.8523,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:40,-46.8523,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:41,-46.8523,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:42,-46.8523,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:43,-46.8523,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:44,-46.8523,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:45,-46.8523,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:46,-46.8747,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:47,-46.8747,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:48,-46.8747,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:49,-46.8747,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:50,-46.8747,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:51,-46.8747,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:52,-46.8747,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:53,-46.8747,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:54,-46.8747,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:55,-46.8747,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:56,-46.8747,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:57,-46.8747,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:58,-46.8747,-43.5872,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 05:59,,,,,,,,,,False
2024-05-24 14:00,error,error,-1.0,-1.0,A架关机,False,0.0,False,False,OFF DP
2024-05-24 14:01,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:02,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:03,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:04,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:05,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:06,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:07,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:08,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:09,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:10,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:11,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:12,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:13,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:14,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:15,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:16,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:17,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:18,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:19,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:20,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:21,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:22,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:23,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:24,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:25,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:26,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:27,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:28,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:29,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:30,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:31,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:32,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:33,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:34,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:35,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:36,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:37,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:38,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:39,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:40,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:41,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:42,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:43,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:44,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:45,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:46,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:47,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:48,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:49,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:50,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:51,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:52,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:53,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:54,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:55,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:56,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:57,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:58,error,error,-1.0,-1.0,False,False,0.0,False,False,False
2024-05-24 14:59,,,,,,,,,,False
2024-05-24 16:00,35.0224,35.0224,0.0,0.0,A架开机,False,0.0,False,False,False
2024-05-24 16:01,35.0224,35.0224,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 16:02,35.0224,35.0224,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 16:03,35.0224,35.0224,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 16:04,35.0224,35.0224,0.0,0.0,False,False,6.0,折臂吊车开机,False,False
2024-05-24 16:05,35.0224,35.0224,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:06,35.0224,35.0224,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:07,35.0224,35.0224,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:08,35.0224,35.0224,0.0,56.7003,False,False,6.0,False,False,False
2024-05-24 16:09,35.0224,35.0224,0.0,56.6033,False,False,6.0,False,False,False
2024-05-24 16:10,35.0224,35.0224,0.0,61.2629,False,False,6.0,False,False,False
2024-05-24 16:11,35.0224,35.0224,0.0,56.5015,False,False,6.0,False,False,False
2024-05-24 16:12,35.0224,35.0224,0.0,64.6189,False,False,6.0,False,False,False
2024-05-24 16:13,35.0224,35.0224,0.0,56.5863,False,False,6.0,False,False,False
2024-05-24 16:14,35.0224,35.0224,0.0,73.4895,False,False,6.0,False,False,False
2024-05-24 16:15,35.0224,35.0224,0.0,62.6862,False,False,6.0,False,False,False
2024-05-24 16:16,35.0224,35.0224,0.0,56.6274,False,False,6.0,False,False,False
2024-05-24 16:17,32.4729,31.3547,0.0,72.9613,False,False,6.0,False,False,False
2024-05-24 16:18,19.0097,17.8021,0.0,121.933,False,False,6.0,False,False,False
2024-05-24 16:19,2.21434,0.872498,0.0,117.625,False,False,6.0,False,False,False
2024-05-24 16:20,-15.9453,-17.6002,0.0,113.475,False,False,6.0,False,False,False
2024-05-24 16:21,-42.7821,-38.9578,0.0,74.2979,False,False,6.0,False,False,False
2024-05-24 16:22,-44.9514,-38.7789,0.0,56.587,False,False,6.0,False,False,False
2024-05-24 16:23,-44.9514,-38.7789,0.0,56.5709,False,False,41.0,False,False,False
2024-05-24 16:24,-44.9738,-38.7789,0.0,67.5845,False,False,46.0,False,False,False
2024-05-24 16:25,-44.9738,-38.7789,0.0,0.0,False,False,8.0,False,最后高电流值,False
2024-05-24 16:26,-44.9738,-38.8013,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:27,-44.9738,-38.8013,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:28,-44.9738,-38.846,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:29,-44.9738,-38.846,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:30,-44.9738,-38.846,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:31,-44.9738,-38.846,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:32,-44.9738,-38.846,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:33,-44.9738,-38.846,0.0,0.0,False,False,43.0,False,最后高电流值,False
2024-05-24 16:34,-44.9738,-38.8907,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:35,-44.9738,-38.8907,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:36,-44.9738,-38.9131,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:37,-44.9738,-38.8907,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:38,-44.9961,-38.8907,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:39,-44.9961,-38.8684,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:40,-44.9738,-38.8907,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:41,-44.9961,-38.8684,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:42,-44.9961,-38.8684,0.0,0.0,False,False,6.0,False,False,ON DP
2024-05-24 16:43,-44.9738,-38.8907,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:44,-44.9961,-38.846,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:45,-44.9961,-38.846,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:46,-44.9738,-38.8684,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:47,-44.9738,-38.8684,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:48,-44.9961,-38.846,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:49,-44.9961,-38.8237,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:50,-44.9961,-38.8237,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:51,-44.9961,-38.8237,0.0,0.0,False,False,6.0,False,False,False
2024-05-24 16:52,-44.9961,-38.8013,0.0,0.0,False,False,11.0,False,False,False
2024-05-24 16:53,-44.9961,-38.8237,55.9421,56.2615,False,False,40.0,False,最后高电流值,False
2024-05-24 16:54,-44.9961,-38.8013,55.8119,56.3182,False,False,6.0,False,False,False
2024-05-24 16:55,-46.4274,-41.485,55.7633,56.3357,False,False,6.0,False,False,False
2024-05-24 16:56,-46.4274,-41.485,55.7877,56.4075,False,False,6.0,False,False,False
2024-05-24 16:57,-46.4274,-41.485,55.6839,56.2961,False,False,6.0,False,False,False
2024-05-24 16:58,-46.4274,-41.485,56.0526,56.618,False,False,6.0,False,False,False
2024-05-24 16:59,,,,,,,,,,False
2024-05-24 17:00,-46.4274,-41.485,55.5106,56.0821,False,False,6.0,False,False,False
2024-05-24 17:01,-46.4274,-41.485,55.5786,56.3002,False,False,6.0,False,False,False
2024-05-24 17:02,-46.4274,-41.485,55.4098,55.9754,False,False,6.0,False,False,False
2024-05-24 17:03,-46.4274,-41.485,55.4017,57.4203,False,False,6.0,False,False,False
2024-05-24 17:04,-46.4274,-41.4626,55.4324,56.6905,False,False,6.0,False,False,False
2024-05-24 17:05,-46.4274,-41.485,55.8962,57.1308,False,False,6.0,False,False,False
2024-05-24 17:06,-46.4274,-41.485,58.7218,58.7111,False,False,6.0,False,False,False
2024-05-24 17:07,-46.3827,-41.5073,55.572,56.087,False,False,6.0,False,False,OFF DP
2024-05-24 17:08,-16.5938,-11.3383,104.155,103.009,False,上升值 峰值,6.0,False,False,False
2024-05-24 17:09,8.54336,13.7094,99.3036,98.0582,False,False,7.0,False,False,False
2024-05-24 17:10,30.1694,35.6486,62.3994,59.2969,False,稳定值,36.0,False,False,False
2024-05-24 17:11,30.1694,35.6486,55.6236,57.1069,False,False,44.0,False,最后高电流值,False
2024-05-24 17:12,30.1694,35.6486,55.5843,56.3503,False,False,6.0,False,False,False
2024-05-24 17:13,30.1694,35.6486,55.6692,56.4741,False,False,0.0,折臂吊车关机,False,False
2024-05-24 17:14,30.1694,35.6486,55.5459,56.9602,False,False,0.0,False,False,False
2024-05-24 17:15,30.1694,35.6486,55.4581,56.3356,False,False,0.0,False,False,False
2024-05-24 17:16,30.1694,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:17,30.1694,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:18,30.1694,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:19,30.1694,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:20,30.1694,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:21,30.1694,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:22,30.1694,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:23,30.1694,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:24,30.1694,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:25,30.1694,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:26,30.1694,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:27,30.1694,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:28,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:29,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:30,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:31,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:32,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:33,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:34,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:35,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:36,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:37,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:38,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,ON DP
2024-05-24 17:39,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:40,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:41,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:42,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:43,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:44,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:45,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:46,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:47,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:48,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:49,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:50,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:51,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:52,30.1917,35.6486,0.0,0.0,False,False,,,,False
2024-05-24 17:53,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:54,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:55,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:56,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:57,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:58,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 17:59,,,,,,,,,,False
2024-05-24 18:00,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:01,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:02,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:03,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:04,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:05,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:06,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:07,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:08,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:09,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:10,30.1917,35.6486,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:11,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:12,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:13,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:14,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:15,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:16,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:17,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:18,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:19,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:20,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:21,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:22,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:23,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:24,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:25,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:26,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:27,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:28,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:29,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:30,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:31,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:32,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:33,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:34,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:35,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:36,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:37,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:38,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:39,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:40,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:41,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:42,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:43,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:44,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:45,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:46,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:47,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:48,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:49,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:50,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:51,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:52,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:53,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:54,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:55,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:56,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:57,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:58,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 18:59,,,,,,,,,,False
2024-05-24 19:00,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:01,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:02,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:03,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:04,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:05,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:06,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:07,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:08,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:09,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:10,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:11,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:12,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:13,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:14,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:15,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:16,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:17,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:18,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:19,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:20,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:21,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:22,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:23,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:24,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:25,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:26,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:27,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:28,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:29,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:30,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:31,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:32,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:33,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:34,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:35,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:36,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:37,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:38,30.1917,35.6262,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:39,29.1183,33.4569,0.0,73.1916,False,False,0.0,False,False,False
2024-05-24 19:40,20.2845,24.556,0.0,56.5124,False,False,0.0,False,False,False
2024-05-24 19:41,19.1215,23.3931,0.0,70.5534,False,False,0.0,False,False,False
2024-05-24 19:42,4.31656,8.49863,0.0,119.428,False,False,0.0,False,False,False
2024-05-24 19:43,-4.83033,-0.625893,0.0,56.2279,False,False,0.0,False,False,False
2024-05-24 19:44,-4.83033,-0.625893,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:45,-4.83033,-0.625893,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:46,-4.83033,-0.625893,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:47,-4.83033,-0.625893,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:48,-4.83033,-0.625893,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:49,-4.83033,-0.625893,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:50,-4.83033,-0.625893,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:51,-4.83033,-0.625893,0.0,56.3788,False,False,0.0,False,False,False
2024-05-24 19:52,-4.83033,-0.625893,0.0,56.2961,False,False,0.0,False,False,False
2024-05-24 19:53,-4.83033,-0.625893,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:54,-4.8527,-0.625893,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:55,-4.83033,-0.625893,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:56,-4.83033,-0.625893,0.0,0.0,False,False,0.0,False,False,False
2024-05-24 19:57,-4.8527,-0.625893,0.0,0.0,False,False,0.0,False,False,False
