csvTime,P2_2,P2_3,P2_25,P2_24
2024-08-15 18:45:54,1798,301,306,1801
2024-08-15 18:46:54,1802,297,313,1802
2024-08-15 18:47:55,1800,300,305,1800
2024-08-15 18:48:54,1801,301,306,1801
2024-08-15 18:49:54,1803,307,314,1803
2024-08-15 18:50:55,1802,301,311,1801
2024-08-15 18:51:54,1802,306,310,1803
2024-08-15 18:52:55,1800,299,306,1802
2024-08-15 18:53:55,1801,302,306,1801
2024-08-15 18:54:55,1803,298,311,1801
2024-08-15 18:55:54,1800,305,310,1799
2024-08-15 18:56:54,1800,301,309,1799
2024-08-15 18:57:55,1800,300,311,1800
2024-08-15 18:58:55,1806,294,304,1802
2024-08-15 19:00:54,1801,297,311,1803
2024-08-15 19:01:54,1801,294,312,1799
2024-08-15 19:02:54,1802,306,312,1801
2024-08-15 19:03:54,1798,302,314,1802
2024-08-15 19:04:55,1802,299,312,1803
2024-08-15 19:05:54,1805,306,310,1802
2024-08-15 19:06:54,1804,300,307,1800
2024-08-15 19:07:54,1802,302,313,1802
2024-08-15 19:08:54,1804,301,310,1802
2024-08-15 19:09:54,1802,304,311,1802
2024-08-15 19:10:54,1803,303,311,1802
2024-08-15 19:11:55,1802,295,312,1803
2024-08-15 19:12:54,1804,302,308,1803
2024-08-15 19:13:54,1802,304,305,1805
2024-08-15 19:14:55,1802,298,316,1804
2024-08-15 19:15:54,1803,301,310,1801
2024-08-15 19:16:55,1800,305,311,1800
2024-08-15 19:17:54,1797,306,316,1798
2024-08-15 19:18:54,1803,298,308,1802
2024-08-15 19:19:55,1802,301,316,1800
2024-08-15 19:20:54,1799,303,314,1802
2024-08-15 19:21:55,1805,300,306,1805
2024-08-15 19:22:54,1800,301,316,1802
2024-08-15 19:23:54,1799,298,305,1802
2024-08-15 19:24:54,1805,298,310,1804
2024-08-15 19:25:55,1803,299,315,1798
2024-08-15 19:26:55,1801,297,312,1800
2024-08-15 19:27:54,1802,301,315,1801
2024-08-15 19:28:54,1803,299,306,1800
2024-08-15 19:29:55,1800,299,310,1800
2024-08-15 19:30:55,1801,300,309,1802
2024-08-15 19:31:55,1802,296,315,1803
2024-08-15 19:32:54,1802,302,309,1802
2024-08-15 19:33:54,1801,300,310,1800
2024-08-15 19:34:55,1798,301,309,1800
2024-08-15 19:35:54,1799,307,311,1800
2024-08-15 19:36:55,1800,303,308,1801
2024-08-15 19:37:54,1797,301,311,1800
2024-08-15 19:38:55,1801,304,316,1802
2024-08-15 19:39:54,1802,302,311,1802
2024-08-15 19:40:54,1802,311,310,1799
2024-08-15 19:41:54,1802,308,311,1798
2024-08-15 19:42:55,1799,301,316,1802
2024-08-15 19:43:55,1802,303,320,1798
2024-08-15 19:44:55,1801,304,310,1801
2024-08-15 19:45:55,1800,306,315,1800
2024-08-15 19:46:55,1802,306,312,1800
2024-08-15 19:47:54,1800,305,310,1799
2024-08-15 19:48:54,1799,304,314,1803
2024-08-15 19:49:54,1802,307,308,1804
2024-08-15 19:50:54,1802,306,313,1803
2024-08-15 19:51:54,1802,303,311,1803
2024-08-15 19:52:55,1800,310,307,1800
2024-08-15 19:53:55,1799,310,311,1802
2024-08-15 19:54:54,1800,304,315,1802
2024-08-15 19:55:55,1803,304,309,1800
2024-08-15 19:56:55,1800,302,313,1800
2024-08-15 19:57:54,1800,301,320,1802
2024-08-15 19:58:55,1799,306,308,1798
2024-08-15 20:00:55,1801,300,311,1802
2024-08-15 20:01:54,1802,304,314,1800
2024-08-15 20:02:54,1800,300,315,1798
2024-08-15 20:03:54,1800,305,309,1799
2024-08-15 20:04:54,1800,308,314,1803
2024-08-15 20:05:55,1800,303,313,1800
2024-08-15 20:06:55,1807,306,314,1799
2024-08-15 20:07:54,1802,297,318,1799
2024-08-15 20:08:54,1802,299,313,1803
2024-08-15 20:09:55,1802,304,310,1801
2024-08-15 20:10:54,1803,308,310,1802
2024-08-15 20:11:54,1802,302,306,1805
2024-08-15 20:12:55,1800,303,306,1802
2024-08-15 20:13:54,1800,303,308,1798
2024-08-15 20:14:54,1800,297,309,1802
2024-08-15 20:15:54,1801,306,318,1800
2024-08-15 20:16:54,1806,308,314,1797
2024-08-15 20:17:55,1803,296,313,1801
2024-08-15 20:18:55,1802,299,315,1802
2024-08-15 20:19:55,1801,300,316,1803
2024-08-15 20:20:54,1804,305,316,1804
2024-08-15 20:21:54,1802,303,312,1801
2024-08-15 20:22:54,1799,304,308,1801
2024-08-15 20:23:55,1801,300,308,1801
2024-08-15 20:24:55,1800,306,306,1803
2024-08-15 20:25:54,1800,302,308,1801
2024-08-15 20:26:54,1802,304,313,1802
2024-08-15 20:27:55,1803,301,310,1803
2024-08-15 20:28:54,1802,310,311,1797
2024-08-15 20:29:54,1801,299,309,1801
2024-08-15 20:30:55,1803,300,316,1805
2024-08-15 20:31:55,1802,296,313,1802
2024-08-15 20:32:55,1801,305,308,1799
2024-08-15 20:33:54,1800,302,315,1802
2024-08-15 20:34:54,1800,303,309,1802
2024-08-15 20:35:54,1803,298,311,1800
2024-08-15 20:36:54,1801,298,313,1802
2024-08-15 20:37:54,1803,305,310,1802
2024-08-15 20:38:55,1800,301,305,1802
2024-08-15 20:39:54,1801,303,312,1800
2024-08-15 20:40:55,1802,301,309,1803
2024-08-15 20:41:54,1802,299,311,1799
2024-08-15 20:42:54,1804,306,309,1802
2024-08-15 20:43:55,1800,298,315,1801
2024-08-15 20:44:55,1800,301,315,1800
2024-08-15 20:45:54,1801,306,315,1800
2024-08-15 20:46:55,1802,302,324,1803
2024-08-15 20:47:55,1806,308,318,1802
2024-08-15 20:48:55,1801,307,312,1804
2024-08-15 20:49:54,1802,311,309,1802
2024-08-15 20:50:54,1804,307,311,1802
2024-08-15 20:51:54,1800,309,312,1802
2024-08-15 20:52:54,1800,309,309,1800
2024-08-15 20:53:55,1803,310,310,1804
2024-08-15 20:54:54,1801,304,317,1800
2024-08-15 20:55:54,1800,309,315,1805
2024-08-15 20:56:55,1804,309,314,1802
2024-08-15 20:57:55,1802,308,316,1801
2024-08-15 20:58:55,1803,306,314,1804
2024-08-15 21:00:54,1804,302,321,1798
2024-08-15 21:01:54,1803,304,319,1804
2024-08-15 21:02:54,1800,300,309,1802
2024-08-15 21:03:54,1804,302,306,1800
2024-08-15 21:04:55,1804,305,303,1799
2024-08-15 21:05:54,1806,315,310,1802
2024-08-15 21:06:54,1797,305,312,1801
2024-08-15 21:07:54,1798,302,311,1802
2024-08-15 21:08:54,1803,303,307,1803
2024-08-15 21:09:54,1798,302,312,1802
2024-08-15 21:10:54,1802,304,311,1802
2024-08-15 21:11:54,1801,300,311,1803
2024-08-15 21:12:54,1801,306,312,1799
2024-08-15 21:13:54,1802,296,317,1800
2024-08-15 21:14:54,1801,308,315,1800
2024-08-15 21:15:55,1801,302,316,1799
2024-08-15 21:16:54,1800,300,317,1800
2024-08-15 21:17:54,1798,306,315,1799
2024-08-15 21:18:54,1801,306,310,1799
2024-08-15 21:19:54,1804,303,321,1802
2024-08-15 21:20:54,1799,303,307,1798
2024-08-15 21:21:54,1800,302,314,1801
2024-08-15 21:22:54,1800,304,311,1802
2024-08-15 21:23:55,1800,308,319,1800
2024-08-15 21:24:54,1802,305,316,1800
2024-08-15 21:25:54,1799,306,313,1800
2024-08-15 21:26:55,1800,305,314,1800
2024-08-15 21:27:54,1802,310,314,1797
2024-08-15 21:28:54,1800,299,314,1800
2024-08-15 21:29:54,1802,307,316,1802
2024-08-15 21:30:54,1801,297,316,1800
2024-08-15 21:31:54,1800,304,311,1801
2024-08-15 21:32:54,1802,307,312,1801
2024-08-15 21:33:54,1799,305,312,1800
2024-08-15 21:34:55,1801,308,317,1801
2024-08-15 21:35:55,1804,308,314,1802
2024-08-15 21:36:54,1801,307,314,1802
2024-08-15 21:37:55,1799,307,311,1796
2024-08-15 21:38:54,1799,302,314,1804
2024-08-15 21:39:54,1805,302,310,1804
2024-08-15 21:40:54,1800,304,314,1802
2024-08-15 21:41:54,1800,304,319,1801
2024-08-15 21:42:54,1800,303,317,1801
2024-08-15 21:43:54,1801,303,309,1800
2024-08-15 21:44:55,1806,297,311,1800
2024-08-15 21:45:54,1801,311,316,1798
2024-08-15 21:46:54,1800,296,318,1801
2024-08-15 21:47:55,1803,307,314,1806
2024-08-15 21:48:55,1800,303,321,1804
2024-08-15 21:49:54,1800,306,308,1802
2024-08-15 21:50:54,1797,286,333,1796
2024-08-15 21:51:54,1797,303,315,1800
2024-08-15 21:52:55,1805,305,303,1802
2024-08-15 21:53:54,1804,303,314,1803
2024-08-15 21:54:54,1801,306,307,1800
2024-08-15 21:55:54,1801,300,319,1800
2024-08-15 21:56:54,1804,302,313,1803
2024-08-15 21:57:54,1803,301,306,1805
2024-08-15 21:58:55,1804,302,308,1803
2024-08-15 22:00:54,1800,304,322,1803
2024-08-15 22:01:54,1803,300,310,1800
2024-08-15 22:02:54,1799,302,315,1800
2024-08-15 22:03:54,1798,304,317,1804
2024-08-15 22:04:54,1804,300,310,1800
2024-08-15 22:05:54,1802,305,311,1802
2024-08-15 22:06:54,1801,303,316,1802
2024-08-15 22:07:54,1802,314,308,1802
2024-08-15 22:08:54,1803,318,307,1804
2024-08-15 22:09:54,1802,298,310,1803
2024-08-15 22:10:54,1800,304,310,1799
2024-08-15 22:11:54,1800,305,309,1805
2024-08-15 22:12:54,1799,305,310,1800
2024-08-15 22:13:54,1799,301,313,1800
2024-08-15 22:14:54,1800,305,316,1802
2024-08-15 22:15:55,1804,307,310,1800
2024-08-15 22:16:54,1805,302,312,1803
2024-08-15 22:17:54,1804,306,320,1800
2024-08-15 22:18:54,1801,313,316,1801
2024-08-15 22:19:54,1802,302,307,1801
2024-08-15 22:20:54,1800,305,315,1797
2024-08-15 22:21:54,1800,308,315,1800
2024-08-15 22:22:54,1802,305,321,1800
2024-08-15 22:23:54,1801,309,321,1801
2024-08-15 22:24:54,1801,305,316,1800
2024-08-15 22:25:54,1802,310,315,1799
2024-08-15 22:26:54,1801,305,311,1799
2024-08-15 22:27:54,1801,305,310,1800
2024-08-15 22:28:54,1799,306,315,1799
2024-08-15 22:29:54,1800,303,309,1796
2024-08-15 22:30:54,1799,297,313,1798
2024-08-15 22:31:54,1801,308,312,1800
2024-08-15 22:32:54,1799,302,315,1797
2024-08-15 22:33:54,1801,305,310,1800
2024-08-15 22:34:54,1799,304,311,1797
2024-08-15 22:35:54,1799,302,315,1801
2024-08-15 22:36:54,1798,307,305,1798
2024-08-15 22:37:54,1798,305,317,1800
2024-08-15 22:38:54,1800,302,306,1796
2024-08-15 22:39:54,1802,300,310,1798
2024-08-15 22:40:54,1803,309,309,1800
2024-08-15 22:41:54,1800,308,312,1798
2024-08-15 22:42:54,1797,306,318,1802
2024-08-15 22:43:54,1797,303,311,1799
2024-08-15 22:44:55,1802,305,315,1800
2024-08-15 22:45:55,1801,305,310,1801
2024-08-15 22:46:54,1801,298,315,1802
2024-08-15 22:47:54,1802,308,317,1801
2024-08-15 22:48:54,1802,303,308,1802
2024-08-15 22:49:55,1802,298,319,1800
2024-08-15 22:50:54,1799,296,311,1800
2024-08-15 22:51:54,1799,303,306,1800
2024-08-15 22:52:55,1796,309,315,1797
2024-08-15 22:53:54,1800,299,312,1799
2024-08-15 22:54:54,1803,306,319,1801
2024-08-15 22:55:54,1802,306,308,1801
2024-08-15 22:56:54,1800,301,308,1800
2024-08-15 22:57:54,1804,305,303,1801
2024-08-15 22:58:54,1800,308,315,1801
2024-08-15 23:00:54,1800,306,309,1800
2024-08-15 23:01:54,1801,305,314,1802
2024-08-15 23:02:54,1800,307,311,1804
2024-08-15 23:03:54,1798,296,307,1801
2024-08-15 23:04:55,1800,311,310,1798
2024-08-15 23:05:54,1802,305,312,1801
2024-08-15 23:06:54,1803,303,308,1799
2024-08-15 23:07:54,1801,303,312,1802
2024-08-15 23:08:54,1800,304,312,1800
2024-08-15 23:09:54,1799,308,322,1800
2024-08-15 23:10:54,1799,295,308,1799
2024-08-15 23:11:55,1801,291,305,1801
2024-08-15 23:12:54,1798,302,309,1801
2024-08-15 23:13:54,1797,300,307,1800
2024-08-15 23:14:55,1796,296,305,1802
2024-08-15 23:15:54,1796,298,306,1797
2024-08-15 23:16:54,1803,298,308,1799
2024-08-15 23:17:54,1797,296,309,1796
2024-08-15 23:18:54,1801,302,310,1799
2024-08-15 23:19:54,1798,308,310,1800
2024-08-15 23:20:55,1798,294,308,1797
2024-08-15 23:21:54,1796,303,315,1797
2024-08-15 23:22:54,1799,302,312,1799
2024-08-15 23:23:54,1802,301,316,1802
2024-08-15 23:24:54,1798,303,317,1797
2024-08-15 23:25:54,1799,307,314,1796
2024-08-15 23:26:54,1797,307,314,1799
2024-08-15 23:27:54,1801,308,313,1799
2024-08-15 23:28:55,1797,304,310,1800
2024-08-15 23:29:54,1800,304,315,1800
2024-08-15 23:30:54,1798,306,314,1796
2024-08-15 23:31:54,1799,301,318,1802
2024-08-15 23:32:54,1798,303,314,1797
2024-08-15 23:33:54,1799,302,310,1799
2024-08-15 23:34:54,1800,302,311,1796
2024-08-15 23:35:55,1797,300,312,1800
2024-08-15 23:36:54,1798,305,314,1799
2024-08-15 23:37:54,1800,310,312,1801
2024-08-15 23:38:54,1800,299,306,1800
2024-08-15 23:39:54,1800,307,317,1801
2024-08-15 23:40:54,1801,300,310,1799
2024-08-15 23:41:54,1802,301,308,1796
2024-08-15 23:42:54,1800,311,306,1801
2024-08-15 23:43:54,1799,305,309,1798
2024-08-15 23:44:54,1799,300,317,1800
2024-08-15 23:45:54,1802,308,312,1799
2024-08-15 23:46:54,1797,306,316,1803
2024-08-15 23:47:54,1800,300,309,1800
2024-08-15 23:48:54,1800,301,310,1800
2024-08-15 23:49:55,1801,300,311,1801
2024-08-15 23:50:54,1802,303,309,1803
2024-08-15 23:51:54,1799,302,311,1803
2024-08-15 23:52:54,1797,306,315,1805
2024-08-15 23:53:54,1799,302,310,1801
2024-08-15 23:54:54,1802,302,314,1802
2024-08-15 23:55:55,1796,301,311,1796
2024-08-15 23:56:54,1802,306,320,1802
2024-08-15 23:57:54,1800,293,317,1800
2024-08-15 23:58:54,1801,305,314,1801
2024-08-16 00:00:54,1797,297,317,1799
2024-08-16 00:01:54,1798,303,309,1796
2024-08-16 00:02:54,1802,302,308,1797
2024-08-16 00:03:54,1802,302,315,1796
2024-08-16 00:04:54,1802,306,311,1801
2024-08-16 00:05:54,1797,308,313,1800
2024-08-16 00:06:54,1798,310,313,1800
2024-08-16 00:07:55,1800,306,312,1800
2024-08-16 00:08:54,1799,308,316,1800
2024-08-16 00:09:55,1801,305,316,1801
2024-08-16 00:10:54,1800,298,310,1798
2024-08-16 00:11:54,1796,302,317,1796
2024-08-16 00:12:54,1797,308,321,1801
2024-08-16 00:13:54,1799,305,314,1802
2024-08-16 00:14:54,1801,309,311,1797
2024-08-16 00:15:54,1797,301,318,1797
2024-08-16 00:16:54,1796,302,316,1798
2024-08-16 00:17:54,1799,305,317,1800
2024-08-16 00:18:55,1797,305,311,1800
2024-08-16 00:19:54,1798,306,317,1798
2024-08-16 00:20:54,1803,308,314,1805
2024-08-16 00:21:54,1800,310,320,1797
2024-08-16 00:22:54,1801,299,315,1800
2024-08-16 00:23:55,1801,302,313,1802
2024-08-16 00:24:54,1797,308,316,1799
2024-08-16 00:25:54,1802,297,314,1802
2024-08-16 00:26:54,1796,308,323,1800
2024-08-16 00:27:54,1800,311,315,1800
2024-08-16 00:28:54,1797,308,316,1799
2024-08-16 00:29:55,1798,306,318,1797
2024-08-16 00:30:54,1799,299,310,1797
2024-08-16 00:31:54,1798,305,311,1797
2024-08-16 00:32:54,1799,300,314,1798
2024-08-16 00:33:54,1802,300,309,1802
2024-08-16 00:34:54,1799,307,306,1798
2024-08-16 00:35:54,1802,302,308,1801
2024-08-16 00:36:54,1800,300,311,1798
2024-08-16 00:37:54,1800,296,308,1802
2024-08-16 00:38:55,1799,302,307,1802
2024-08-16 00:39:54,1799,301,308,1799
2024-08-16 00:40:55,1801,301,311,1798
2024-08-16 00:41:54,1802,302,308,1799
2024-08-16 00:42:55,1797,297,311,1799
2024-08-16 00:43:54,1798,302,315,1802
2024-08-16 00:44:54,1800,301,311,1797
2024-08-16 00:45:54,1798,301,314,1802
2024-08-16 00:46:54,1800,298,309,1800
2024-08-16 00:47:54,1796,301,308,1800
2024-08-16 00:48:54,1801,298,308,1801
2024-08-16 00:49:54,1798,304,308,1799
2024-08-16 00:50:54,1796,303,311,1798
2024-08-16 00:51:55,1798,302,314,1800
2024-08-16 00:52:54,1798,293,310,1797
2024-08-16 00:53:54,1796,303,308,1802
2024-08-16 00:54:54,1800,301,313,1802
2024-08-16 00:55:54,1798,311,317,1799
2024-08-16 00:56:55,1800,297,309,1800
2024-08-16 00:57:54,1798,302,306,1800
2024-08-16 00:58:54,1800,303,316,1796
2024-08-16 01:00:54,1798,300,307,1801
2024-08-16 01:01:54,1800,300,312,1801
2024-08-16 01:02:54,1803,296,314,1797
2024-08-16 01:03:55,1798,300,303,1799
2024-08-16 01:04:54,1799,298,306,1800
2024-08-16 01:05:54,1800,303,311,1799
2024-08-16 01:06:54,1800,305,307,1800
2024-08-16 01:07:54,1798,296,316,1798
2024-08-16 01:08:54,1799,297,304,1800
2024-08-16 01:09:54,1799,307,308,1799
2024-08-16 01:10:54,1800,303,314,1798
2024-08-16 01:11:54,1800,308,318,1800
2024-08-16 01:12:54,1799,303,310,1802
2024-08-16 01:13:54,1799,296,309,1797
2024-08-16 01:14:54,1802,301,309,1798
2024-08-16 01:15:54,1800,301,315,1796
2024-08-16 01:16:54,1798,305,309,1800
2024-08-16 01:17:54,1798,301,313,1796
2024-08-16 01:18:54,1801,300,299,1799
2024-08-16 01:19:54,1800,296,306,1796
2024-08-16 01:20:54,1796,299,314,1798
2024-08-16 01:21:54,1798,304,308,1799
2024-08-16 01:22:54,1801,298,312,1799
2024-08-16 01:23:54,1800,307,308,1799
2024-08-16 01:24:54,1798,301,309,1799
2024-08-16 01:25:54,1800,301,311,1800
2024-08-16 01:26:54,1801,304,310,1800
2024-08-16 01:27:55,1800,303,313,1797
2024-08-16 01:28:54,1798,303,309,1801
2024-08-16 01:29:54,1798,309,314,1801
2024-08-16 01:30:54,1800,297,306,1800
2024-08-16 01:31:55,1802,299,315,1798
2024-08-16 01:32:54,1796,290,309,1796
2024-08-16 01:33:55,1800,306,311,1799
2024-08-16 01:34:54,1797,307,312,1797
2024-08-16 01:35:54,1800,302,304,1798
2024-08-16 01:36:54,1799,304,320,1802
2024-08-16 01:37:54,1801,299,308,1798
2024-08-16 01:38:54,1800,304,317,1799
2024-08-16 01:39:54,1799,306,312,1799
2024-08-16 01:40:54,1797,304,311,1800
2024-08-16 01:41:54,1798,303,316,1800
2024-08-16 01:42:54,1796,308,318,1801
2024-08-16 01:43:54,1802,303,308,1802
2024-08-16 01:44:54,1801,305,321,1798
2024-08-16 01:45:54,1800,300,311,1800
2024-08-16 01:46:54,1799,302,309,1800
2024-08-16 01:47:54,1799,311,322,1798
2024-08-16 01:48:54,1803,310,305,1801
2024-08-16 01:49:54,1800,305,305,1801
2024-08-16 01:50:54,1804,292,311,1802
2024-08-16 01:51:54,1802,301,311,1802
2024-08-16 01:52:54,1800,305,312,1801
2024-08-16 01:53:54,1802,305,312,1805
2024-08-16 01:54:54,1800,303,310,1800
2024-08-16 01:55:54,1800,310,317,1801
2024-08-16 01:56:54,1800,306,307,1802
2024-08-16 01:57:54,1801,299,313,1802
2024-08-16 01:58:54,1802,303,312,1803
2024-08-16 02:00:54,1797,303,309,1799
2024-08-16 02:01:54,1800,302,310,1802
2024-08-16 02:02:54,1799,306,311,1799
2024-08-16 02:03:54,1803,307,315,1800
2024-08-16 02:04:54,1800,298,314,1800
2024-08-16 02:05:54,1799,303,311,1798
2024-08-16 02:06:54,1797,299,312,1801
2024-08-16 02:07:54,1803,302,312,1801
2024-08-16 02:08:55,1803,305,312,1800
2024-08-16 02:09:54,1802,301,316,1800
2024-08-16 02:10:54,1799,298,311,1799
2024-08-16 02:11:54,1802,308,311,1800
2024-08-16 02:12:55,1802,308,314,1801
2024-08-16 02:13:54,1798,301,314,1798
2024-08-16 02:14:54,1800,298,314,1800
2024-08-16 02:15:54,1802,307,311,1798
2024-08-16 02:16:54,1802,310,314,1798
2024-08-16 02:17:54,1800,306,313,1797
2024-08-16 02:18:54,1800,311,316,1796
2024-08-16 02:19:54,1799,305,323,1798
2024-08-16 02:20:54,1798,315,305,1796
2024-08-16 02:21:54,1803,297,321,1800
2024-08-16 02:22:54,1796,307,309,1797
2024-08-16 02:23:54,1796,305,315,1798
2024-08-16 02:24:54,1800,306,315,1800
2024-08-16 02:25:54,1797,299,314,1797
2024-08-16 02:26:54,1798,304,315,1799
2024-08-16 02:27:54,1800,306,306,1799
2024-08-16 02:28:54,1800,301,314,1801
2024-08-16 02:29:54,1801,307,313,1796
2024-08-16 02:30:54,1798,308,313,1797
2024-08-16 02:31:54,1799,307,311,1796
2024-08-16 02:32:54,1802,304,311,1798
2024-08-16 02:33:54,1800,306,314,1800
2024-08-16 02:34:54,1800,304,311,1801
2024-08-16 02:35:55,1797,301,304,1797
2024-08-16 02:36:54,1801,299,315,1796
2024-08-16 02:37:54,1799,297,311,1797
2024-08-16 02:38:54,1801,297,313,1802
2024-08-16 02:39:54,1802,294,306,1801
2024-08-16 02:40:54,1799,307,316,1797
2024-08-16 02:41:54,1798,301,311,1798
2024-08-16 02:42:54,1797,301,310,1800
2024-08-16 02:43:54,1800,303,313,1800
2024-08-16 02:44:54,1800,304,307,1801
2024-08-16 02:45:54,1799,302,312,1798
2024-08-16 02:46:54,1801,305,311,1798
2024-08-16 02:47:54,1804,301,311,1802
2024-08-16 02:48:54,1802,308,309,1801
2024-08-16 02:49:54,1802,303,310,1805
2024-08-16 02:50:54,1803,308,314,1801
2024-08-16 02:51:54,1800,299,312,1800
2024-08-16 02:52:54,1804,294,319,1800
2024-08-16 02:53:54,1802,312,302,1800
2024-08-16 02:54:54,1805,299,324,1802
2024-08-16 02:55:54,1801,302,312,1803
2024-08-16 02:56:54,1798,297,309,1803
2024-08-16 02:57:54,1799,306,317,1800
2024-08-16 02:58:54,1802,299,310,1805
2024-08-16 03:00:54,1802,302,315,1799
2024-08-16 03:01:54,1802,302,304,1799
2024-08-16 03:02:54,1800,303,309,1800
2024-08-16 03:03:54,1798,305,312,1802
2024-08-16 03:04:54,1806,303,312,1799
2024-08-16 03:05:54,1801,310,312,1798
2024-08-16 03:06:54,1801,304,311,1798
2024-08-16 03:07:54,1801,299,309,1800
2024-08-16 03:08:54,1800,310,315,1803
2024-08-16 03:09:54,1800,305,306,1798
2024-08-16 03:10:54,1801,303,311,1803
2024-08-16 03:11:54,1799,300,309,1803
2024-08-16 03:12:54,1800,305,309,1800
2024-08-16 03:13:54,1802,306,310,1800
2024-08-16 03:14:54,1800,307,312,1798
2024-08-16 03:15:54,1799,297,310,1800
2024-08-16 03:16:54,1797,310,314,1797
2024-08-16 03:17:54,1800,307,315,1801
2024-08-16 03:18:54,1799,296,308,1800
2024-08-16 03:19:54,1797,302,311,1801
2024-08-16 03:20:54,1797,298,304,1797
2024-08-16 03:21:54,1802,299,317,1799
2024-08-16 03:22:54,1800,299,314,1804
2024-08-16 03:23:54,1800,300,310,1801
2024-08-16 03:24:54,1800,302,306,1801
2024-08-16 03:25:54,1798,302,308,1799
2024-08-16 03:26:54,1801,300,306,1800
2024-08-16 03:27:54,1797,302,311,1796
2024-08-16 03:28:54,1801,306,308,1802
2024-08-16 03:29:54,1800,303,311,1801
2024-08-16 03:30:54,1797,306,312,1797
2024-08-16 03:31:54,1800,300,314,1800
2024-08-16 03:32:54,1800,303,313,1800
2024-08-16 03:33:54,1802,297,314,1802
2024-08-16 03:34:54,1799,298,310,1802
2024-08-16 03:35:54,1798,302,307,1803
2024-08-16 03:36:54,1801,303,308,1797
2024-08-16 03:37:54,1800,300,314,1800
2024-08-16 03:38:54,1799,307,310,1800
2024-08-16 03:39:54,1800,301,311,1803
2024-08-16 03:40:54,1802,301,309,1800
2024-08-16 03:41:54,1800,306,313,1797
2024-08-16 03:42:54,1802,299,305,1798
2024-08-16 03:43:54,1800,299,305,1800
2024-08-16 03:44:54,1798,302,310,1800
2024-08-16 03:45:54,1797,303,307,1797
2024-08-16 03:46:54,1799,300,307,1800
2024-08-16 03:47:54,1802,301,310,1800
2024-08-16 03:48:54,1800,302,305,1801
2024-08-16 03:49:54,1800,299,311,1799
2024-08-16 03:50:54,1800,306,310,1800
2024-08-16 03:51:54,1798,289,310,1800
2024-08-16 03:52:54,1798,296,310,1800
2024-08-16 03:53:54,1799,298,311,1800
2024-08-16 03:54:54,1799,299,316,1800
2024-08-16 03:55:54,1801,306,313,1802
2024-08-16 03:56:54,1800,304,313,1796
2024-08-16 03:57:54,1799,296,311,1801
2024-08-16 03:58:54,1801,301,308,1801
2024-08-16 04:00:54,1801,307,317,1800
2024-08-16 04:01:54,1800,305,315,1801
2024-08-16 04:02:54,1800,306,316,1797
2024-08-16 04:03:54,1804,302,318,1802
2024-08-16 04:04:54,1798,300,306,1802
2024-08-16 04:05:54,1806,301,314,1803
2024-08-16 04:06:54,1799,306,311,1802
2024-08-16 04:07:54,1799,306,310,1798
2024-08-16 04:08:54,1797,297,306,1800
2024-08-16 04:09:54,1800,303,309,1797
2024-08-16 04:10:54,1800,299,309,1800
2024-08-16 04:11:54,1798,305,311,1801
2024-08-16 04:12:54,1799,308,312,1801
2024-08-16 04:13:54,1801,300,305,1803
2024-08-16 04:14:54,1801,298,312,1797
2024-08-16 04:15:54,1800,307,313,1799
2024-08-16 04:16:54,1803,301,311,1805
2024-08-16 04:17:54,1797,294,306,1800
2024-08-16 04:18:54,1802,294,310,1801
2024-08-16 04:19:54,1804,303,313,1800
2024-08-16 04:20:54,1800,301,306,1800
2024-08-16 04:21:54,1804,305,315,1800
2024-08-16 04:22:54,1800,294,310,1803
2024-08-16 04:23:54,1797,304,313,1801
2024-08-16 04:24:54,1797,301,309,1799
2024-08-16 04:25:54,1803,296,306,1804
2024-08-16 04:26:54,1800,294,303,1802
2024-08-16 04:27:54,1797,301,311,1801
2024-08-16 04:28:54,1797,284,308,1796
2024-08-16 04:29:54,1797,299,312,1802
2024-08-16 04:30:54,1801,303,313,1796
2024-08-16 04:31:54,1797,302,306,1798
2024-08-16 04:32:54,1800,306,317,1801
2024-08-16 04:33:54,1800,303,311,1802
2024-08-16 04:34:54,1802,293,317,1798
2024-08-16 04:35:54,1800,298,310,1802
2024-08-16 04:36:54,1802,299,314,1801
2024-08-16 04:37:54,1799,294,308,1801
2024-08-16 04:38:54,1802,296,311,1798
2024-08-16 04:39:54,1800,302,310,1800
2024-08-16 04:40:54,1800,302,307,1798
2024-08-16 04:41:54,1799,304,310,1798
2024-08-16 04:42:54,1800,305,313,1799
2024-08-16 04:43:54,1803,298,308,1803
2024-08-16 04:44:54,1797,299,316,1801
2024-08-16 04:45:54,1799,303,310,1801
2024-08-16 04:46:54,1799,305,310,1802
2024-08-16 04:47:54,1796,302,303,1800
2024-08-16 04:48:54,1800,298,311,1802
2024-08-16 04:49:54,1800,305,309,1800
2024-08-16 04:50:54,1799,298,313,1802
2024-08-16 04:51:54,1800,304,308,1799
2024-08-16 04:52:54,1798,305,317,1799
2024-08-16 04:53:54,1802,301,319,1803
2024-08-16 04:54:54,1800,301,320,1801
2024-08-16 04:55:54,1799,298,307,1802
2024-08-16 04:56:54,1800,305,307,1803
2024-08-16 04:57:54,1797,303,303,1799
2024-08-16 04:58:54,1801,303,317,1801
2024-08-16 05:00:54,1803,297,312,1799
2024-08-16 05:01:54,1802,305,315,1800
2024-08-16 05:02:54,1802,299,311,1805
