1-3-12_v,1-3-9_v,1-3-13_v,1-3-8_v,1-3-10_v,1-3-7_v,1-3-11_v,1-3-6_v,1-3-5_v,1-3-4_v,1-3-3_v,1-3-2_v,1-3-1_v,1-3-0_v,csvTime
1645,95,0.0,9,5997,2,15,8,6,8,9,6963,6969,6975,2024-05-26 19:47:25
1427,95,0.0,9,5995,2,14,9,7,8,9,6963,6969,6975,2024-05-26 19:48:26
1636,95,0.0,9,5997,2,13,8,6,8,9,6965,6971,6977,2024-05-26 19:50:26
1571,95,0.0,9,5998,2,7,8,6,8,9,6964,6970,6976,2024-05-26 19:51:26
426,94,0.0,11,5995,3,14,11,10,10,11,6965,6971,6976,2024-05-26 19:52:26
77,95,0.0,10,6008,3,15,10,10,10,10,6967,6973,6980,2024-05-26 19:53:26
1605,95,0.0,9,6011,2,14,8,6,8,9,6966,6972,6977,2024-05-26 19:54:26
1679,95,0.0,9,6011,2,7,8,6,8,9,6965,6972,6978,2024-05-26 19:55:26
1586,95,0.0,9,6007,2,5,8,6,8,9,6965,6971,6976,2024-05-26 19:56:26
927,95,0.0,10,6007,3,15,9,8,9,10,6964,6970,6977,2024-05-26 19:57:26
1625,95,0.0,9,6013,2,12,8,6,8,9,6963,6970,6976,2024-05-26 19:58:26
1740,95,0.0,9,6009,2,6,8,6,8,9,6965,6971,6978,2024-05-26 20:00:26
1690,95,0.0,9,6010,2,5,8,6,8,9,6964,6971,6977,2024-05-26 20:01:26
1674,95,0.0,9,6009,2,7,8,6,8,9,6964,6970,6977,2024-05-26 20:02:26
1678,95,0.0,9,6009,2,11,8,6,8,9,6965,6971,6978,2024-05-26 20:03:26
1596,95,0.0,9,6009,2,11,8,6,8,9,6965,6971,6976,2024-05-26 20:04:26
0,100,0.0,3,6010,1,7,3,0,0,0,6965,6971,6977,2024-05-26 20:05:26
0,100,0.0,3,6010,1,14,2,0,0,0,6966,6972,6978,2024-05-26 20:06:26
0,100,0.0,2,6010,1,5,2,0,0,0,6967,6972,6978,2024-05-26 20:07:26
0,100,0.0,2,6008,1,10,2,0,0,0,6968,6974,6979,2024-05-26 20:08:26
0,100,0.0,2,6009,1,12,2,0,0,0,6965,6970,6976,2024-05-26 20:09:26
0,100,0.0,2,6009,1,5,2,0,0,0,6966,6972,6978,2024-05-26 20:10:26
0,100,0.0,2,6009,1,13,2,0,0,0,6964,6971,6977,2024-05-26 20:11:26
0,100,0.0,2,6008,1,11,2,0,0,0,6964,6971,6978,2024-05-26 20:12:26
0,100,0.0,2,6009,1,4,2,0,0,0,6965,6971,6976,2024-05-26 20:13:26
0,100,0.0,2,6007,1,6,2,0,0,0,6965,6972,6978,2024-05-26 20:14:26
0,100,0.0,2,6008,1,14,2,0,0,0,6964,6971,6977,2024-05-26 20:15:26
0,100,0.0,2,6008,1,9,2,0,0,0,6964,6971,6977,2024-05-26 20:16:26
0,100,0.0,2,6008,1,13,2,0,0,0,6964,6971,6978,2024-05-26 20:17:26
0,100,0.0,2,6007,1,11,2,0,0,0,6964,6971,6978,2024-05-26 20:18:26
0,100,0.0,2,6001,1,5,2,0,0,0,6974,6980,6986,2024-05-26 20:19:27
0,100,0.0,2,6008,1,15,2,0,0,0,6965,6971,6978,2024-05-26 20:20:28
0,100,0.0,2,6008,1,16,2,0,0,0,6964,6972,6979,2024-05-26 20:21:27
0,100,0.0,2,6008,1,10,2,0,0,0,6965,6972,6978,2024-05-26 20:22:27
0,100,0.0,2,6008,1,6,2,0,0,0,6964,6971,6978,2024-05-26 20:23:27
0,100,0.0,2,6008,1,15,2,0,0,0,6965,6972,6979,2024-05-26 20:24:28
0,100,0.0,2,6008,1,16,2,0,0,0,6965,6972,6979,2024-05-26 20:25:27
0,100,0.0,2,6008,1,14,2,0,0,0,6965,6971,6978,2024-05-26 20:26:27
0,100,0.0,2,6008,1,15,2,0,0,0,6965,6971,6978,2024-05-26 20:27:27
0,100,0.0,2,6008,1,6,2,0,0,0,6966,6972,6979,2024-05-26 20:28:27
0,100,0.0,2,6008,1,13,2,0,0,0,6964,6971,6978,2024-05-26 20:29:27
0,100,0.0,2,6008,1,14,2,0,0,0,6963,6970,6978,2024-05-26 20:30:27
0,100,0.0,2,6008,1,15,2,0,0,0,6963,6970,6977,2024-05-26 20:31:27
0,100,0.0,2,6008,1,11,2,0,0,0,6965,6972,6978,2024-05-26 20:32:27
0,100,0.0,2,6008,1,4,2,0,0,0,6965,6971,6977,2024-05-26 20:33:27
0,100,0.0,2,6007,1,12,2,0,0,0,6965,6970,6976,2024-05-26 20:34:27
0,100,0.0,2,6008,1,9,2,0,0,0,6964,6970,6976,2024-05-26 20:35:27
0,100,0.0,2,6007,1,7,2,0,0,0,6966,6972,6978,2024-05-26 20:36:27
0,100,0.0,2,6005,1,14,2,0,0,0,6965,6972,6978,2024-05-26 20:37:27
0,100,0.0,2,6005,1,6,2,0,0,0,6965,6971,6977,2024-05-26 20:38:27
0,100,0.0,2,6005,1,10,2,0,0,0,6964,6970,6977,2024-05-26 20:39:27
0,100,0.0,2,6006,1,14,2,0,0,0,6964,6970,6976,2024-05-26 20:40:27
0,100,0.0,2,6005,1,9,2,0,0,0,6966,6972,6978,2024-05-26 20:41:27
0,100,0.0,2,6005,1,9,2,0,0,0,6966,6972,6978,2024-05-26 20:42:27
0,100,0.0,2,6006,1,7,2,0,0,0,6964,6970,6976,2024-05-26 20:43:27
0,100,0.0,2,6005,1,8,2,0,0,0,6965,6972,6978,2024-05-26 20:44:27
0,100,0.0,2,6005,1,15,2,0,0,0,6965,6971,6978,2024-05-26 20:45:27
0,100,0.0,2,6006,1,9,2,0,0,0,6967,6973,6979,2024-05-26 20:46:27
0,100,0.0,2,6005,1,9,2,0,0,0,6965,6972,6978,2024-05-26 20:47:27
0,100,0.0,2,6004,1,14,2,0,0,0,6966,6972,6978,2024-05-26 20:48:27
0,100,0.0,2,6005,1,13,2,0,0,0,6964,6971,6977,2024-05-26 20:49:27
0,100,0.0,2,6004,1,15,2,0,0,0,6964,6970,6977,2024-05-26 20:50:27
0,100,0.0,2,6003,1,11,2,0,0,0,6964,6970,6976,2024-05-26 20:51:28
0,100,0.0,2,6004,1,8,2,0,0,0,6964,6970,6976,2024-05-26 20:52:28
0,100,0.0,2,6004,1,5,2,0,0,0,6965,6971,6977,2024-05-26 20:53:29
0,100,0.0,2,6004,1,13,2,0,0,0,6964,6970,6976,2024-05-26 20:54:29
78,95,0.0,14,6004,4,9,13,14,14,14,6964,6971,6977,2024-05-26 20:55:29
1743,95,0.0,9,6003,2,14,8,6,8,9,6964,6970,6976,2024-05-26 20:56:29
1522,95,0.0,9,6002,2,15,9,7,8,9,6964,6970,6977,2024-05-26 20:57:29
1683,95,0.0,9,6004,2,9,8,6,8,9,6965,6971,6977,2024-05-26 20:58:29
0,100,0.0,2,5994,1,9,2,0,0,0,6965,6971,6977,2024-05-26 22:00:37
0,100,0.0,2,5995,1,12,2,0,0,0,6965,6971,6977,2024-05-26 22:01:37
0,100,0.0,2,5995,1,12,2,0,0,0,6963,6969,6976,2024-05-26 22:02:37
0,100,0.0,2,5995,1,5,2,0,0,0,6963,6969,6975,2024-05-26 22:03:38
0,100,0.0,2,5994,1,6,2,0,0,0,6964,6970,6976,2024-05-26 22:04:38
0,100,0.0,2,5994,1,8,2,0,0,0,6964,6970,6976,2024-05-26 22:05:38
0,100,0.0,2,5995,1,16,2,0,0,0,6964,6971,6977,2024-05-26 22:06:38
0,100,0.0,2,5995,1,8,2,0,0,0,6965,6971,6977,2024-05-26 22:07:38
0,100,0.0,2,5995,1,11,2,0,0,0,6965,6972,6978,2024-05-26 22:08:38
0,100,0.0,2,5995,1,12,2,0,0,0,6964,6971,6978,2024-05-26 22:09:38
0,100,0.0,2,5995,1,8,2,0,0,0,6964,6970,6976,2024-05-26 22:10:38
0,100,0.0,2,5995,1,13,2,0,0,0,6964,6970,6977,2024-05-26 22:11:38
0,100,0.0,2,5996,1,16,2,0,0,0,6963,6971,6978,2024-05-26 22:12:38
0,100,0.0,2,5996,1,6,2,0,0,0,6964,6970,6977,2024-05-26 22:13:39
0,100,0.0,2,5998,1,5,2,0,0,0,6965,6971,6977,2024-05-26 22:14:40
0,100,0.0,2,5998,1,5,2,0,0,0,6965,6970,6976,2024-05-26 22:15:40
1677,95,0.0,9,5995,2,13,8,6,8,9,6965,6971,6977,2024-05-26 22:16:39
1675,95,0.0,9,5996,2,4,8,6,8,9,6965,6970,6976,2024-05-26 22:17:40
1659,95,0.0,9,5995,2,7,8,6,8,9,6964,6970,6976,2024-05-26 22:18:39
1448,95,0.0,9,5996,2,15,9,7,8,9,6963,6969,6976,2024-05-26 22:19:39
1591,95,0.0,9,5996,2,15,8,6,8,9,6964,6970,6977,2024-05-26 22:20:39
0,100,0.0,3,5995,1,14,3,0,0,0,6964,6970,6976,2024-05-26 22:21:39
0,100,0.0,3,5996,1,15,2,0,0,0,6964,6970,6977,2024-05-26 22:22:39
0,100,0.0,2,5997,1,5,2,0,0,0,6965,6971,6976,2024-05-26 22:23:39
0,100,0.0,2,5997,1,5,2,0,0,0,6965,6970,6976,2024-05-26 22:24:39
0,100,0.0,2,5998,1,5,2,0,0,0,6964,6970,6975,2024-05-26 22:25:39
0,100,0.0,2,5997,1,4,2,0,0,0,6965,6971,6977,2024-05-26 22:26:39
0,100,0.0,2,5996,1,7,2,0,0,0,6965,6971,6976,2024-05-26 22:27:39
0,100,0.0,2,5997,1,14,2,0,0,0,6965,6971,6978,2024-05-26 22:28:39
0,100,0.0,2,5996,1,12,2,0,0,0,6966,6972,6978,2024-05-26 22:29:39
0,100,0.0,2,5997,1,10,2,0,0,0,6965,6971,6977,2024-05-26 22:30:39
0,100,0.0,2,5998,1,13,2,0,0,0,6966,6971,6977,2024-05-26 22:31:40
0,100,0.0,2,5997,1,4,2,0,0,0,6966,6971,6977,2024-05-26 22:32:40
0,100,0.0,2,5996,1,5,2,0,0,0,6967,6973,6978,2024-05-26 22:33:41
0,100,0.0,2,5999,1,14,2,0,0,0,6966,6972,6978,2024-05-26 22:34:41
0,100,0.0,2,5995,1,3,2,0,0,0,6965,6971,6977,2024-05-26 22:35:40
0,100,0.0,2,5996,1,9,2,0,0,0,6965,6971,6977,2024-05-26 22:36:40
0,100,0.0,2,5996,1,8,2,0,0,0,6963,6970,6976,2024-05-26 22:37:40
0,100,0.0,2,5996,1,13,2,0,0,0,6964,6970,6976,2024-05-26 22:38:40
0,100,0.0,2,5995,1,6,2,0,0,0,6964,6971,6977,2024-05-26 22:39:40
0,100,0.0,2,5994,1,14,2,0,0,0,6963,6969,6976,2024-05-26 22:40:40
0,100,0.0,2,5994,1,16,2,0,0,0,6964,6971,6977,2024-05-26 22:41:40
0,100,0.0,2,5994,1,11,2,0,0,0,6964,6970,6976,2024-05-26 22:42:40
0,100,0.0,2,5995,1,5,2,0,0,0,6965,6971,6977,2024-05-26 22:43:40
0,100,0.0,2,5993,1,8,2,0,0,0,6964,6971,6978,2024-05-26 22:44:40
0,100,0.0,2,5992,1,6,2,0,0,0,6965,6972,6979,2024-05-26 22:45:41
0,100,0.0,2,5994,1,7,2,0,0,0,6966,6972,6979,2024-05-26 22:46:40
0,100,0.0,2,5993,1,8,2,0,0,0,6964,6970,6977,2024-05-26 22:47:40
0,100,0.0,2,5993,1,10,2,0,0,0,6964,6971,6978,2024-05-26 22:48:40
0,100,0.0,2,5993,1,6,2,0,0,0,6965,6971,6978,2024-05-26 22:49:40
0,100,0.0,2,5992,1,15,2,0,0,0,6963,6970,6976,2024-05-26 22:50:40
0,100,0.0,2,5992,1,6,2,0,0,0,6964,6971,6977,2024-05-26 22:51:40
0,100,0.0,2,5988,1,13,2,0,0,0,6962,6968,6975,2024-05-26 22:52:41
0,100,0.0,2,5990,1,5,2,0,0,0,6964,6970,6977,2024-05-26 22:53:40
0,100,0.0,2,5989,1,15,2,0,0,0,6963,6970,6976,2024-05-26 22:54:40
272,96,0.0,28,5994,7,14,27,30,30,30,6965,6972,6979,2024-05-26 22:55:40
1697,95,0.0,9,5998,2,16,8,6,8,9,6964,6971,6978,2024-05-26 22:56:40
599,95,0.0,10,5996,3,5,10,9,10,11,6963,6970,6976,2024-05-26 22:57:41
1012,95,0.0,10,5988,3,6,9,9,10,10,6963,6970,6976,2024-05-26 22:58:41
1643,95,0.0,9,6000,2,5,8,6,8,9,6964,6970,6976,2024-05-27 00:00:51
1643,95,0.0,9,5999,2,11,8,6,8,9,6965,6971,6977,2024-05-27 00:01:51
1738,95,0.0,9,5996,2,3,8,6,8,9,6965,6971,6976,2024-05-27 00:02:52
1601,95,0.0,9,5999,2,14,8,6,8,9,6964,6971,6977,2024-05-27 00:03:52
1694,95,0.0,9,5997,2,11,8,6,8,9,6964,6971,6977,2024-05-27 00:04:52
1656,95,0.0,9,5998,2,6,8,6,8,9,6964,6971,6977,2024-05-27 00:05:52
1674,95,0.0,9,6000,2,9,8,6,8,9,6965,6970,6976,2024-05-27 00:06:52
1709,95,0.0,9,5999,2,5,8,6,8,9,6963,6970,6976,2024-05-27 00:07:52
1403,95,0.0,9,5998,2,8,9,7,8,9,6963,6969,6976,2024-05-27 00:08:53
1676,95,0.0,9,5998,2,9,8,6,8,9,6965,6971,6977,2024-05-27 00:09:52
1640,95,0.0,9,5998,2,15,8,6,8,9,6963,6970,6976,2024-05-27 00:10:52
1621,95,0.0,9,5998,2,15,8,7,8,9,6964,6970,6976,2024-05-27 00:11:52
1661,95,0.0,9,5999,2,5,8,6,8,9,6964,6970,6977,2024-05-27 00:12:52
1608,95,0.0,9,5998,2,3,8,6,8,9,6966,6972,6977,2024-05-27 00:13:52
1620,95,0.0,9,5998,2,15,8,7,8,9,6963,6970,6976,2024-05-27 00:14:53
1650,95,0.0,9,5998,2,13,8,6,8,9,6964,6970,6976,2024-05-27 00:15:53
1336,95,0.0,9,5998,2,12,9,7,8,9,6963,6969,6976,2024-05-27 00:16:53
1701,95,0.0,9,5997,2,5,8,6,8,9,6963,6970,6976,2024-05-27 00:17:53
1703,95,0.0,9,5997,2,15,8,6,8,9,6963,6970,6976,2024-05-27 00:18:53
1678,95,0.0,9,5996,2,9,8,6,8,9,6963,6970,6976,2024-05-27 00:19:53
1581,95,0.0,9,5995,2,14,8,6,8,9,6963,6970,6976,2024-05-27 00:20:53
1598,95,0.0,9,5995,2,6,8,6,8,9,6964,6971,6977,2024-05-27 00:21:53
1290,95,0.0,9,5995,2,8,8,7,8,9,6963,6969,6975,2024-05-27 00:22:53
1584,95,0.0,9,5994,2,15,8,6,8,9,6963,6969,6976,2024-05-27 00:23:53
1668,95,0.0,9,5994,2,6,8,6,8,9,6964,6970,6976,2024-05-27 00:24:53
1677,95,0.0,9,5995,2,12,8,6,8,9,6964,6971,6977,2024-05-27 00:25:54
1680,95,0.0,9,5995,2,9,8,6,8,9,6964,6971,6978,2024-05-27 00:26:54
1698,95,0.0,9,5995,2,16,8,6,8,9,6964,6971,6978,2024-05-27 00:27:54
1414,95,0.0,9,5994,2,8,8,6,8,9,6966,6972,6978,2024-05-27 00:28:54
1727,95,0.0,9,5995,2,16,8,6,8,9,6963,6970,6976,2024-05-27 00:29:54
1700,95,0.0,9,5994,2,9,8,6,8,9,6965,6971,6978,2024-05-27 00:30:54
1481,95,0.0,9,5995,2,5,8,7,8,9,6965,6971,6977,2024-05-27 00:31:54
1576,95,0.0,9,5995,2,15,8,6,8,9,6965,6971,6977,2024-05-27 00:32:54
539,95,0.0,9,5995,2,14,9,8,8,9,6963,6969,6976,2024-05-27 00:33:54
1658,95,0.0,9,5994,2,16,8,6,8,9,6964,6970,6977,2024-05-27 00:34:54
1633,95,0.0,9,5995,2,15,8,6,8,9,6964,6970,6977,2024-05-27 00:35:55
1624,95,0.0,9,5995,2,12,8,6,8,9,6965,6971,6977,2024-05-27 00:36:55
1607,95,0.0,9,5996,2,14,8,6,8,9,6962,6969,6976,2024-05-27 00:37:55
1571,95,0.0,9,5996,2,15,8,7,8,9,6965,6972,6978,2024-05-27 00:38:55
1672,95,0.0,9,5995,2,14,8,6,8,9,6963,6970,6976,2024-05-27 00:39:55
1606,95,0.0,9,5995,2,5,8,6,8,9,6964,6970,6976,2024-05-27 00:40:55
1683,95,0.0,9,5995,2,13,8,6,8,9,6964,6970,6977,2024-05-27 00:41:55
1690,95,0.0,9,5996,2,10,8,6,8,9,6964,6970,6976,2024-05-27 00:42:56
1127,95,0.0,9,5996,2,11,9,7,8,9,6963,6970,6977,2024-05-27 00:43:56
1583,95,0.0,9,5995,2,7,8,6,8,9,6963,6970,6976,2024-05-27 00:44:55
1495,95,0.0,9,5997,2,6,8,7,8,9,6962,6969,6976,2024-05-27 00:45:56
1587,95,0.0,9,5997,2,13,8,6,8,9,6964,6971,6977,2024-05-27 00:46:56
1719,95,0.0,9,5997,2,15,8,6,8,9,6964,6971,6977,2024-05-27 00:47:56
1604,95,0.0,9,5998,2,15,8,6,8,9,6964,6971,6978,2024-05-27 00:48:56
1655,95,0.0,9,5998,2,15,8,6,8,9,6963,6969,6976,2024-05-27 00:49:56
1668,95,0.0,9,5998,2,10,8,6,8,9,6964,6971,6977,2024-05-27 00:50:56
1418,95,0.0,9,5999,2,11,9,7,8,9,6964,6971,6979,2024-05-27 00:51:57
1706,95,0.0,9,5998,2,9,8,6,8,9,6964,6970,6976,2024-05-27 00:52:57
1617,95,0.0,9,5998,2,6,8,6,8,9,6964,6970,6977,2024-05-27 00:53:57
1055,95,0.0,9,5996,2,16,9,7,9,9,6965,6972,6979,2024-05-27 00:54:57
1699,95,0.0,9,5996,2,13,8,6,8,9,6964,6971,6978,2024-05-27 00:55:57
1707,95,0.0,9,5997,2,10,8,6,8,9,6964,6971,6978,2024-05-27 00:56:57
1698,95,0.0,9,5997,2,8,8,6,8,9,6964,6971,6978,2024-05-27 00:57:57
1671,95,0.0,9,5996,2,10,8,6,8,9,6964,6971,6978,2024-05-27 00:58:57
1585,95,0.0,9,5996,2,10,8,6,8,9,6964,6971,6978,2024-05-27 01:00:57
1624,95,0.0,9,5998,2,8,8,6,8,9,6964,6970,6977,2024-05-27 01:01:57
1585,95,0.0,9,5996,2,14,9,7,8,9,6964,6970,6977,2024-05-27 01:02:57
1607,95,0.0,9,5996,2,13,8,7,8,9,6964,6971,6978,2024-05-27 01:03:57
1478,95,0.0,9,5997,2,8,8,7,8,9,6964,6970,6976,2024-05-27 01:04:57
1667,95,0.0,9,5997,2,14,8,6,8,9,6963,6970,6976,2024-05-27 01:05:57
1656,95,0.0,9,5997,2,5,8,6,8,9,6965,6971,6977,2024-05-27 01:06:57
1599,95,0.0,9,5997,2,6,8,6,8,9,6965,6972,6979,2024-05-27 01:07:57
1697,95,0.0,9,5996,2,16,8,6,8,9,6964,6971,6977,2024-05-27 01:08:57
1680,95,0.0,9,5997,2,13,8,6,8,9,6964,6971,6977,2024-05-27 01:09:57
1658,95,0.0,9,5996,2,8,8,6,8,9,6966,6973,6980,2024-05-27 01:10:57
1728,95,0.0,9,5996,2,9,8,6,8,9,6965,6972,6979,2024-05-27 01:11:57
1707,95,0.0,9,5997,2,10,8,6,8,9,6964,6971,6978,2024-05-27 01:12:57
1144,95,0.0,9,5997,2,15,9,8,8,9,6963,6970,6977,2024-05-27 01:13:57
1125,95,0.0,9,5996,2,7,9,8,9,9,6964,6970,6977,2024-05-27 01:14:57
1507,95,0.0,9,5997,2,6,8,6,8,9,6964,6970,6977,2024-05-27 01:15:57
1635,95,0.0,9,5996,2,8,8,6,8,9,6965,6971,6978,2024-05-27 01:16:57
1701,95,0.0,9,5996,2,14,8,6,8,9,6964,6970,6976,2024-05-27 01:17:58
1586,95,0.0,9,5997,2,14,8,6,8,9,6962,6968,6975,2024-05-27 01:18:59
1663,95,0.0,9,5996,2,7,8,6,8,9,6966,6972,6978,2024-05-27 01:19:59
1280,95,0.0,9,5995,2,10,9,7,8,9,6964,6971,6977,2024-05-27 01:21:00
1671,95,0.0,9,5997,2,15,8,6,8,9,6964,6970,6977,2024-05-27 01:22:00
1702,95,0.0,9,5997,2,9,8,6,8,9,6963,6969,6976,2024-05-27 01:23:00
1741,95,0.0,9,5996,2,13,8,6,8,9,6965,6971,6978,2024-05-27 01:24:01
1526,95,0.0,9,5996,2,6,8,7,8,9,6965,6971,6977,2024-05-27 01:25:01
1205,95,0.0,9,5997,3,8,9,8,9,10,6965,6971,6977,2024-05-27 01:26:01
1659,95,0.0,9,5999,2,15,8,6,8,9,6964,6971,6978,2024-05-27 01:27:01
1413,95,0.0,9,5996,2,13,8,7,8,9,6966,6973,6979,2024-05-27 01:28:01
1058,95,0.0,10,5996,2,15,9,7,8,9,6962,6969,6976,2024-05-27 01:29:02
1381,95,0.0,9,5996,2,16,9,7,8,9,6964,6970,6977,2024-05-27 01:30:02
833,94,0.0,10,5996,3,6,9,8,9,9,6963,6970,6976,2024-05-27 01:31:02
1755,95,0.0,9,5996,2,9,8,6,8,9,6965,6972,6978,2024-05-27 01:32:02
883,95,0.0,10,5996,3,6,9,8,9,9,6964,6971,6977,2024-05-27 01:33:02
1663,95,0.0,9,5995,2,13,8,6,8,9,6964,6971,6978,2024-05-27 01:34:02
1593,95,0.0,9,5997,2,7,8,6,8,9,6964,6972,6979,2024-05-27 01:35:02
1416,95,0.0,9,5996,2,16,9,7,8,9,6964,6971,6978,2024-05-27 01:36:02
1691,95,0.0,9,5997,2,8,8,6,8,9,6963,6970,6977,2024-05-27 01:37:03
1465,95,0.0,9,5996,2,14,9,7,8,9,6962,6970,6977,2024-05-27 01:38:03
1670,95,0.0,9,5996,2,4,8,6,8,9,6965,6971,6977,2024-05-27 01:39:03
1650,95,0.0,9,5995,2,16,8,6,8,9,6964,6971,6978,2024-05-27 01:40:03
1358,95,0.0,9,5995,2,6,9,7,8,9,6965,6972,6979,2024-05-27 01:41:03
1649,95,0.0,9,5994,2,16,8,6,8,9,6964,6971,6978,2024-05-27 01:42:03
1702,95,0.0,9,5996,2,6,8,6,8,9,6964,6970,6977,2024-05-27 01:43:03
1159,95,0.0,9,5995,2,16,9,7,8,9,6963,6970,6976,2024-05-27 01:44:03
1690,95,0.0,9,5997,2,6,8,6,8,9,6962,6968,6975,2024-05-27 01:45:03
1049,95,0.0,9,5996,2,15,9,7,9,9,6963,6970,6977,2024-05-27 01:46:03
1150,95,0.0,9,5995,2,6,9,7,8,9,6964,6971,6977,2024-05-27 01:47:03
1607,95,0.0,9,5997,2,11,8,6,8,9,6963,6970,6977,2024-05-27 01:48:04
1040,95,0.0,9,5996,2,10,9,7,8,9,6964,6972,6979,2024-05-27 01:49:04
1686,95,0.0,9,5996,2,9,8,6,8,9,6964,6970,6977,2024-05-27 01:50:04
1602,95,0.0,9,5997,2,11,8,6,8,9,6962,6969,6976,2024-05-27 01:51:05
1452,95,0.0,9,5996,2,14,9,7,8,9,6964,6971,6978,2024-05-27 01:52:05
1595,95,0.0,9,5997,2,8,8,6,8,9,6963,6970,6977,2024-05-27 01:53:05
1559,95,0.0,9,5997,2,6,8,6,8,9,6963,6970,6977,2024-05-27 01:54:05
1580,95,0.0,9,5997,2,16,9,6,8,9,6963,6970,6977,2024-05-27 01:55:05
1634,95,0.0,9,5996,2,13,8,7,8,9,6963,6970,6977,2024-05-27 01:56:05
1713,95,0.0,9,5995,2,14,8,6,8,9,6965,6972,6978,2024-05-27 01:57:06
1389,95,0.0,9,5996,2,6,9,7,8,9,6963,6970,6977,2024-05-27 01:58:06
1649,95,0.0,9,5996,2,6,8,7,8,9,6964,6970,6977,2024-05-27 02:00:05
1653,95,0.0,9,5996,2,8,8,6,8,9,6964,6970,6976,2024-05-27 02:01:06
1683,95,0.0,9,5997,2,15,8,6,8,9,6963,6969,6975,2024-05-27 02:02:06
1395,95,0.0,9,5996,2,15,8,7,8,9,6963,6970,6976,2024-05-27 02:03:06
1657,95,0.0,9,5995,2,6,8,6,8,9,6964,6970,6976,2024-05-27 02:04:06
834,95,0.0,10,5994,2,12,9,7,8,9,6963,6970,6976,2024-05-27 02:05:06
1754,95,0.0,9,5995,2,14,8,6,8,9,6965,6972,6978,2024-05-27 02:06:06
1673,95,0.0,9,5995,2,5,8,6,8,9,6965,6971,6977,2024-05-27 02:07:07
1466,95,0.0,9,5996,2,15,9,7,8,9,6964,6970,6977,2024-05-27 02:08:07
1624,95,0.0,9,5994,2,5,8,6,8,9,6963,6969,6975,2024-05-27 02:09:07
860,95,0.0,9,5994,2,13,9,7,8,9,6963,6969,6975,2024-05-27 02:10:06
1749,95,0.0,9,5993,2,15,8,6,8,9,6966,6972,6979,2024-05-27 02:11:07
1694,95,0.0,9,5995,2,15,8,6,8,9,6963,6970,6976,2024-05-27 02:12:06
794,95,0.0,9,5994,3,10,9,7,8,9,6965,6971,6978,2024-05-27 02:13:06
1621,95,0.0,9,5994,2,14,8,6,8,9,6963,6970,6976,2024-05-27 02:14:06
1353,95,0.0,9,5995,2,13,9,7,9,10,6963,6970,6976,2024-05-27 02:15:06
1664,95,0.0,9,5994,2,15,8,6,8,9,6963,6970,6977,2024-05-27 02:16:06
1589,95,0.0,9,5994,2,9,8,6,8,9,6963,6969,6976,2024-05-27 02:17:06
1280,95,0.0,9,5993,2,10,9,7,8,9,6963,6970,6976,2024-05-27 02:18:07
1353,95,0.0,9,5994,2,13,8,7,8,9,6963,6969,6976,2024-05-27 02:19:07
1277,95,0.0,9,5993,2,10,9,7,8,9,6964,6970,6977,2024-05-27 02:20:07
1515,95,0.0,9,5994,2,10,8,7,8,9,6964,6971,6977,2024-05-27 02:21:07
1147,95,0.0,9,5994,2,12,9,8,9,9,6965,6971,6978,2024-05-27 02:22:07
1717,95,0.0,9,5993,2,15,8,6,8,9,6965,6971,6978,2024-05-27 02:23:07
1477,95,0.0,9,5994,2,9,8,7,8,9,6966,6972,6978,2024-05-27 02:24:07
1720,95,0.0,9,5995,2,14,8,6,8,9,6965,6971,6977,2024-05-27 02:25:07
1712,95,0.0,9,5994,2,7,8,6,8,9,6964,6970,6977,2024-05-27 02:26:07
1628,95,0.0,9,5995,2,15,8,6,8,9,6962,6969,6976,2024-05-27 02:27:07
1499,95,0.0,9,5995,2,15,8,6,8,9,6964,6970,6977,2024-05-27 02:28:07
1620,95,0.0,9,5994,2,14,8,6,8,9,6963,6970,6976,2024-05-27 02:29:07
1192,95,0.0,9,5995,2,11,9,8,8,9,6963,6970,6977,2024-05-27 02:30:07
1664,95,0.0,9,5995,2,15,8,6,8,9,6962,6969,6976,2024-05-27 02:31:07
1659,95,0.0,9,5995,2,15,8,6,8,9,6963,6970,6977,2024-05-27 02:32:07
1249,95,0.0,9,5993,2,15,9,7,8,9,6963,6970,6977,2024-05-27 02:33:07
1354,95,0.0,9,5994,2,15,8,7,8,9,6964,6970,6977,2024-05-27 02:34:07
1162,95,0.0,9,5993,2,5,9,7,8,9,6963,6969,6976,2024-05-27 02:35:07
737,95,0.0,9,5995,2,14,9,8,8,9,6962,6969,6976,2024-05-27 02:36:07
1172,95,0.0,9,5994,2,17,9,7,8,9,6963,6971,6978,2024-05-27 02:37:07
793,95,0.0,10,5994,3,9,9,9,9,10,6963,6970,6977,2024-05-27 02:38:07
1344,95,0.0,9,5994,2,4,8,7,8,9,6965,6971,6977,2024-05-27 02:39:07
1394,95,0.0,9,5994,2,5,9,7,8,9,6964,6971,6977,2024-05-27 02:40:07
1506,95,0.0,9,5995,2,6,9,6,8,9,6964,6970,6977,2024-05-27 02:41:07
1713,95,0.0,9,5995,2,8,8,6,8,9,6964,6970,6977,2024-05-27 02:42:07
1656,95,0.0,9,5994,2,6,8,6,8,9,6964,6971,6978,2024-05-27 02:43:07
1669,95,0.0,9,5994,2,15,8,6,8,9,6964,6970,6977,2024-05-27 02:44:07
