csvTime,P4_15,P4_16
2024-05-27 06:52:57,1036,19
2024-05-27 06:53:57,1039,17
2024-05-27 06:54:57,1042,19
2024-05-27 06:55:57,1033,17
2024-05-27 06:56:57,1132,209
2024-05-27 06:57:57,1131,200
2024-05-27 06:58:57,1129,209
2024-05-27 06:59:57,1058,0
2024-05-27 07:00:57,968,19
2024-05-27 07:01:57,998,53
2024-05-27 07:02:57,967,19
2024-05-27 07:03:57,993,19
2024-05-27 07:04:57,989,23
2024-05-27 07:05:57,1087,268
2024-05-27 07:06:57,1011,50
2024-05-27 07:07:57,1014,42
2024-05-27 07:08:57,1009,45
2024-05-27 07:09:57,1017,55
2024-05-27 07:10:57,994,38
2024-05-27 07:11:57,1009,38
2024-05-27 07:12:57,990,49
2024-05-27 07:13:57,1019,43
2024-05-27 07:14:57,1003,37
2024-05-27 07:15:57,1017,37
2024-05-27 07:16:57,1028,47
2024-05-27 07:17:57,1031,51
2024-05-27 07:18:57,1022,47
2024-05-27 07:19:57,1016,43
2024-05-27 07:20:57,1016,45
2024-05-27 07:21:57,1002,46
2024-05-27 07:22:57,1017,54
2024-05-27 07:23:57,982,26
2024-05-27 07:24:57,1024,33
2024-05-27 07:25:57,1010,45
2024-05-27 07:26:57,1011,40
2024-05-27 07:27:57,1023,37
2024-05-27 07:28:57,1013,39
2024-05-27 07:29:57,1008,38
2024-05-27 07:30:57,990,39
2024-05-27 07:31:57,1014,49
2024-05-27 07:32:57,1012,45
2024-05-27 07:33:57,1013,45
2024-05-27 07:34:57,1008,53
2024-05-27 07:35:57,1027,57
2024-05-27 07:36:57,1031,59
2024-05-27 07:37:57,1010,43
2024-05-27 07:38:57,1013,71
2024-05-27 07:39:57,1012,35
2024-05-27 07:40:57,999,47
2024-05-27 07:41:57,1016,41
2024-05-27 07:42:57,1012,39
2024-05-27 07:43:57,1017,49
2024-05-27 07:44:57,1001,37
2024-05-27 07:45:57,1007,48
2024-05-27 07:46:57,1005,35
2024-05-27 07:47:57,1010,47
2024-05-27 07:48:57,1002,39
2024-05-27 07:49:57,1013,45
2024-05-27 07:50:57,1000,41
2024-05-27 07:51:57,1021,43
2024-05-27 07:52:57,1007,34
2024-05-27 07:53:57,1015,35
2024-05-27 07:54:57,1020,41
2024-05-27 07:55:57,1027,53
2024-05-27 07:56:57,1025,47
2024-05-27 07:57:57,1032,50
2024-05-27 07:58:57,1010,67
2024-05-27 07:59:57,1011,48
2024-05-27 08:00:57,1015,47
2024-05-27 08:01:57,1003,57
2024-05-27 08:02:57,999,47
2024-05-27 08:03:57,1002,37
2024-05-27 08:04:57,997,71
2024-05-27 08:05:57,986,63
2024-05-27 08:06:57,983,69
2024-05-27 08:07:57,953,61
2024-05-27 08:08:57,982,53
2024-05-27 08:09:57,973,61
2024-05-27 08:10:57,983,65
2024-05-27 08:11:57,1002,60
2024-05-27 08:12:57,995,71
2024-05-27 08:13:57,979,56
2024-05-27 08:14:57,988,72
2024-05-27 08:15:57,998,95
2024-05-27 08:16:57,1024,59
2024-05-27 08:17:57,1025,76
2024-05-27 08:18:57,1002,68
2024-05-27 08:19:57,982,61
2024-05-27 08:20:57,1005,67
2024-05-27 08:21:57,1011,71
2024-05-27 08:22:57,1007,69
2024-05-27 08:23:57,985,55
2024-05-27 08:24:57,1012,61
2024-05-27 08:25:57,1001,48
2024-05-27 08:26:57,1012,53
2024-05-27 08:27:57,1017,41
2024-05-27 08:28:57,1008,43
2024-05-27 08:29:57,1010,47
2024-05-27 08:30:57,1003,43
2024-05-27 08:31:57,1016,51
2024-05-27 08:32:57,1013,39
2024-05-27 08:33:57,1018,43
2024-05-27 08:34:57,1014,59
2024-05-27 08:35:57,1007,48
2024-05-27 08:36:57,1030,35
2024-05-27 08:37:57,1024,53
2024-05-27 08:38:57,1019,46
2024-05-27 08:39:57,1015,50
2024-05-27 08:40:57,1024,57
2024-05-27 08:41:57,1035,60
2024-05-27 08:42:57,1011,49
2024-05-27 08:43:57,1017,31
2024-05-27 08:44:57,1023,55
2024-05-27 08:45:57,1006,60
2024-05-27 08:46:57,1013,39
2024-05-27 08:47:57,1025,48
2024-05-27 08:48:57,1021,55
2024-05-27 08:49:57,1006,55
2024-05-27 08:50:57,1024,53
2024-05-27 08:51:57,1034,63
2024-05-27 08:52:57,1036,55
2024-05-27 08:53:57,1020,47
2024-05-27 08:54:57,1030,65
2024-05-27 08:55:57,1018,43
2024-05-27 08:56:57,1015,52
2024-05-27 08:57:57,1014,41
2024-05-27 08:58:57,1021,67
2024-05-27 08:59:57,1000,39
2024-05-27 09:00:57,982,63
2024-05-27 09:01:57,1025,65
2024-05-27 09:02:57,1028,79
2024-05-27 09:03:57,1051,165
2024-05-27 09:04:57,1012,43
2024-05-27 09:05:57,1032,203
2024-05-27 09:06:57,1024,84
2024-05-27 09:07:57,1007,66
2024-05-27 09:08:57,1007,49
2024-05-27 09:09:57,983,53
2024-05-27 09:10:57,978,63
2024-05-27 09:11:57,1001,59
2024-05-27 09:12:57,997,56
2024-05-27 09:13:57,1001,59
2024-05-27 09:14:57,976,49
2024-05-27 09:15:57,962,63
2024-05-27 09:16:57,956,65
2024-05-27 09:17:57,957,51
2024-05-27 09:18:57,945,57
2024-05-27 09:19:57,957,55
2024-05-27 09:20:57,997,51
2024-05-27 09:21:57,1015,86
2024-05-27 09:22:57,998,109
2024-05-27 09:23:57,915,95
2024-05-27 09:24:57,899,111
2024-05-27 09:25:57,1013,119
2024-05-27 09:26:57,943,57
2024-05-27 09:27:57,992,0
2024-05-27 09:28:57,1035,13
2024-05-27 09:29:57,1063,5
2024-05-27 09:30:57,1052,3
2024-05-27 09:31:57,1045,1
2024-05-27 09:32:57,1056,3
2024-05-27 09:33:57,1067,3
2024-05-27 09:34:57,1050,5
2024-05-27 09:35:57,1056,5
2024-05-27 09:36:57,1055,5
2024-05-27 09:37:57,1062,7
2024-05-27 09:38:57,1060,11
2024-05-27 09:39:57,1052,0
2024-05-27 09:40:57,1048,5
2024-05-27 09:41:57,1042,6
2024-05-27 09:42:57,1026,5
2024-05-27 09:43:57,1030,5
2024-05-27 09:44:57,1030,7
2024-05-27 09:45:57,1019,4
2024-05-27 09:46:57,1015,12
2024-05-27 09:47:57,1025,13
2024-05-27 09:48:57,1022,12
2024-05-27 09:49:57,1039,20
2024-05-27 09:50:57,1050,4
2024-05-27 09:51:57,1049,5
2024-05-27 09:52:57,1049,13
2024-05-27 09:53:57,1047,13
2024-05-27 09:54:57,1056,10
2024-05-27 09:55:57,1047,7
2024-05-27 09:56:57,1052,9
2024-05-27 09:57:57,1044,7
2024-05-27 09:58:57,1048,3
2024-05-27 09:59:57,1029,15
2024-05-27 10:00:57,1024,15
2024-05-27 10:01:57,1025,15
2024-05-27 10:02:57,1049,51
2024-05-27 10:03:57,1064,49
2024-05-27 10:04:57,1051,45
2024-05-27 10:05:57,1031,19
2024-05-27 10:06:57,1059,3
2024-05-27 10:07:57,1057,0
2024-05-27 10:08:57,1055,0
2024-05-27 10:09:57,1055,4
2024-05-27 10:10:57,1049,7
2024-05-27 10:11:57,1041,21
2024-05-27 10:12:57,1036,18
2024-05-27 10:13:57,1041,20
2024-05-27 10:14:57,1046,23
2024-05-27 10:15:57,1042,21
2024-05-27 10:16:57,1041,21
2024-05-27 10:17:57,1042,21
2024-05-27 10:18:57,1045,17
2024-05-27 10:19:57,1044,20
2024-05-27 10:20:57,1043,17
2024-05-27 10:21:57,1049,3
2024-05-27 10:22:57,1062,3
2024-05-27 10:23:57,1053,6
2024-05-27 10:24:57,1047,7
2024-05-27 10:25:57,1055,4
2024-05-27 10:26:57,1028,5
2024-05-27 10:27:57,1028,3
2024-05-27 10:28:57,1030,7
2024-05-27 10:29:57,1018,5
2024-05-27 10:30:57,1038,33
2024-05-27 10:31:57,1051,33
2024-05-27 10:32:57,1042,35
2024-05-27 10:33:57,1046,27
2024-05-27 10:34:57,1042,10
2024-05-27 10:35:57,1040,8
2024-05-27 10:36:57,1045,5
2024-05-27 10:37:57,1052,9
2024-05-27 10:38:57,1052,4
2024-05-27 10:39:57,1045,10
2024-05-27 10:40:57,1054,6
2024-05-27 10:41:57,1043,9
2024-05-27 10:42:57,1031,6
2024-05-27 10:43:57,1031,7
2024-05-27 10:44:57,1026,5
2024-05-27 10:45:57,1041,3
2024-05-27 10:46:57,1043,19
2024-05-27 10:47:57,1014,17
2024-05-27 10:48:57,1016,15
2024-05-27 10:49:57,1019,17
2024-05-27 10:50:57,1024,13
2024-05-27 10:51:57,1024,15
2024-05-27 10:52:57,1023,17
2024-05-27 10:53:57,1023,17
2024-05-27 10:54:57,1020,5
2024-05-27 10:55:57,1032,17
2024-05-27 10:56:57,1024,13
2024-05-27 10:57:57,1026,13
2024-05-27 10:58:57,1023,13
2024-05-27 10:59:57,1018,15
2024-05-27 11:00:57,1021,17
2024-05-27 11:01:57,1028,16
2024-05-27 11:02:57,1022,16
2024-05-27 11:03:57,1019,24
2024-05-27 11:04:57,1027,21
2024-05-27 11:05:57,1008,16
2024-05-27 11:06:57,1050,4
2024-05-27 11:07:57,1039,6
2024-05-27 11:08:57,1041,4
2024-05-27 11:09:57,1042,3
2024-05-27 11:10:57,1049,7
2024-05-27 11:11:57,1049,5
2024-05-27 11:12:57,1048,5
2024-05-27 11:13:57,1049,3
2024-05-27 11:14:57,1838,47
2024-05-27 11:15:57,1841,49
2024-05-27 11:16:57,1829,45
2024-05-27 11:17:57,1846,47
2024-05-27 11:18:57,1833,39
2024-05-27 11:19:57,1844,47
2024-05-27 11:20:57,1042,41
2024-05-27 11:21:57,1036,3
2024-05-27 11:22:57,1048,1
2024-05-27 11:23:57,1046,3
2024-05-27 11:24:57,1059,3
2024-05-27 11:25:57,1050,4
2024-05-27 11:26:57,1036,20
2024-05-27 11:27:57,1050,51
2024-05-27 11:28:57,1059,52
2024-05-27 11:29:57,1064,50
2024-05-27 11:30:57,1063,52
2024-05-27 11:31:57,1053,47
2024-05-27 11:32:57,1059,49
2024-05-27 11:33:57,1022,5
2024-05-27 11:34:57,1028,0
2024-05-27 11:35:57,1065,5
2024-05-27 11:36:57,1046,9
2024-05-27 11:37:57,1041,5
2024-05-27 11:38:57,1028,1
2024-05-27 11:39:57,1011,5
2024-05-27 11:40:57,1028,21
2024-05-27 11:41:57,1015,25
2024-05-27 11:42:57,1023,31
2024-05-27 11:43:57,1015,21
2024-05-27 11:44:57,1003,7
2024-05-27 11:45:57,1028,9
2024-05-27 11:46:57,1027,5
2024-05-27 11:47:57,1025,9
2024-05-27 11:48:57,1007,7
2024-05-27 11:49:57,1011,15
2024-05-27 11:50:57,1017,15
2024-05-27 11:51:57,1020,19
2024-05-27 11:52:57,1018,16
2024-05-27 11:53:57,1012,11
2024-05-27 11:54:57,1018,11
2024-05-27 11:55:57,1015,12
2024-05-27 11:56:57,997,8
2024-05-27 11:57:57,1006,9
2024-05-27 11:58:57,1003,5
2024-05-27 11:59:57,1009,3
2024-05-27 12:00:57,1016,3
2024-05-27 12:01:57,1006,3
2024-05-27 12:02:57,1015,7
2024-05-27 12:03:57,1009,15
2024-05-27 12:04:57,1022,13
2024-05-27 12:05:57,1021,15
2024-05-27 12:06:57,1036,17
2024-05-27 12:07:57,1031,17
2024-05-27 12:08:57,1040,19
2024-05-27 12:09:57,1048,21
2024-05-27 12:10:57,1037,15
2024-05-27 12:11:57,1036,15
2024-05-27 12:12:57,1030,10
2024-05-27 12:13:57,1022,5
2024-05-27 12:14:57,1030,9
2024-05-27 12:15:57,1026,7
2024-05-27 12:16:57,1020,7
2024-05-27 12:17:57,1032,9
2024-05-27 12:18:57,1031,7
2024-05-27 12:19:57,1019,3
2024-05-27 12:20:57,1045,7
2024-05-27 12:21:57,1020,9
2024-05-27 12:22:57,1025,9
2024-05-27 12:23:57,1034,9
2024-05-27 12:24:57,1028,9
2024-05-27 12:25:57,1025,11
2024-05-27 12:26:57,1031,9
2024-05-27 12:27:57,1035,15
2024-05-27 12:28:57,1037,19
2024-05-27 12:29:57,1046,19
2024-05-27 12:30:57,1040,21
2024-05-27 12:31:57,1034,17
2024-05-27 12:32:57,1034,9
2024-05-27 12:33:57,1034,10
2024-05-27 12:34:57,1032,9
2024-05-27 12:35:57,1026,9
2024-05-27 12:36:57,1034,10
2024-05-27 12:37:57,1031,11
2024-05-27 12:38:57,1030,9
2024-05-27 12:39:57,1033,12
2024-05-27 12:40:57,1038,11
2024-05-27 12:41:57,1028,9
2024-05-27 12:42:57,1033,9
2024-05-27 12:43:57,1033,4
2024-05-27 12:44:57,1030,11
2024-05-27 12:45:57,1029,9
2024-05-27 12:46:57,1030,5
2024-05-27 12:47:57,1030,11
2024-05-27 12:48:57,1029,11
2024-05-27 12:49:57,1033,11
2024-05-27 12:50:57,1028,9
2024-05-27 12:51:57,1025,11
2024-05-27 12:52:57,1026,9
2024-05-27 12:53:57,1023,11
2024-05-27 12:54:57,1023,11
2024-05-27 12:55:57,1032,11
2024-05-27 12:56:57,1034,11
2024-05-27 12:57:57,1031,8
2024-05-27 12:58:57,1026,9
2024-05-27 12:59:57,1038,8
2024-05-27 13:00:57,1032,9
2024-05-27 13:01:57,1033,13
2024-05-27 13:02:57,1036,12
2024-05-27 13:03:57,1026,9
2024-05-27 13:04:57,1040,11
2024-05-27 13:05:57,1029,13
2024-05-27 13:06:57,1027,10
2024-05-27 13:07:57,1037,13
2024-05-27 13:08:57,1040,13
2024-05-27 13:09:57,1040,16
2024-05-27 13:10:57,1038,13
2024-05-27 13:11:57,1034,13
2024-05-27 13:12:57,1036,17
2024-05-27 13:13:57,1039,13
2024-05-27 13:14:57,1048,17
2024-05-27 13:15:57,1039,19
2024-05-27 13:16:57,1046,19
2024-05-27 13:17:57,1038,11
2024-05-27 13:18:57,1032,11
2024-05-27 13:19:57,1035,9
2024-05-27 13:20:57,1037,7
2024-05-27 13:21:57,1039,9
2024-05-27 13:22:57,1038,9
2024-05-27 13:23:57,1035,9
2024-05-27 13:24:57,1034,7
2024-05-27 13:25:57,1030,8
2024-05-27 13:26:57,1037,11
2024-05-27 13:27:57,1035,9
2024-05-27 13:28:57,1040,16
2024-05-27 13:29:57,1038,14
2024-05-27 13:30:57,1036,14
2024-05-27 13:31:57,1032,15
2024-05-27 13:32:57,1030,15
2024-05-27 13:33:57,1039,15
2024-05-27 13:34:57,1042,15
2024-05-27 13:35:57,1042,17
2024-05-27 13:36:57,1041,13
2024-05-27 13:37:57,1038,13
2024-05-27 13:38:57,1039,15
2024-05-27 13:39:57,1032,15
2024-05-27 13:40:57,1045,15
2024-05-27 13:41:57,1038,17
2024-05-27 13:42:57,1038,17
2024-05-27 13:43:57,1044,15
2024-05-27 13:44:57,1049,15
2024-05-27 13:45:57,1038,15
2024-05-27 13:46:57,1040,15
2024-05-27 13:47:57,1042,25
2024-05-27 13:48:57,1044,17
2024-05-27 13:49:57,1038,15
2024-05-27 13:50:57,1041,12
2024-05-27 13:51:57,1033,24
2024-05-27 13:52:57,1043,15
2024-05-27 13:53:57,1046,12
2024-05-27 13:54:57,1045,13
2024-05-27 13:55:57,1040,15
2024-05-27 13:56:57,1040,15
2024-05-27 13:57:57,1037,14
2024-05-27 13:58:57,1038,17
2024-05-27 13:59:57,1044,15
2024-05-27 14:00:57,1028,11
2024-05-27 14:01:57,1040,11
2024-05-27 14:02:57,1041,13
2024-05-27 14:03:57,1040,13
2024-05-27 14:04:57,1041,15
2024-05-27 14:05:57,1035,15
2024-05-27 14:06:57,1045,15
2024-05-27 14:07:57,1035,12
2024-05-27 14:08:57,1032,15
2024-05-27 14:09:57,1036,17
2024-05-27 14:10:57,1042,15
2024-05-27 14:11:57,1038,15
2024-05-27 14:12:57,1039,19
2024-05-27 14:13:57,1038,15
2024-05-27 14:14:57,1041,15
2024-05-27 14:15:57,1037,15
2024-05-27 14:16:57,1036,13
2024-05-27 14:17:57,1031,15
2024-05-27 14:18:57,1034,13
2024-05-27 14:19:57,1038,15
2024-05-27 14:20:57,1035,11
2024-05-27 14:21:57,1038,13
2024-05-27 14:22:57,1036,15
2024-05-27 14:23:57,1027,13
2024-05-27 14:24:57,1043,11
2024-05-27 14:25:57,1032,7
2024-05-27 14:26:57,1041,11
2024-05-27 14:27:57,1041,9
2024-05-27 14:28:57,1031,13
2024-05-27 14:29:57,1031,11
2024-05-27 14:30:57,1035,9
2024-05-27 14:31:57,1036,11
2024-05-27 14:32:57,1027,10
2024-05-27 14:33:57,1026,11
2024-05-27 14:34:57,1038,11
2024-05-27 14:35:57,1028,9
2024-05-27 14:36:57,1034,11
2024-05-27 14:37:57,1034,9
2024-05-27 14:38:57,1034,11
2024-05-27 14:39:57,1035,9
2024-05-27 14:40:57,1026,9
2024-05-27 14:41:57,1029,11
2024-05-27 14:42:57,1040,12
2024-05-27 14:43:57,1031,9
2024-05-27 14:44:57,1034,9
2024-05-27 14:45:57,1032,9
2024-05-27 14:46:57,1037,11
2024-05-27 14:47:57,1032,11
2024-05-27 14:48:57,1042,9
2024-05-27 14:49:57,1031,11
2024-05-27 14:50:57,1036,11
2024-05-27 14:51:57,1031,13
2024-05-27 14:52:57,1043,9
2024-05-27 14:53:57,1038,9
2024-05-27 14:54:57,1034,11
2024-05-27 14:55:57,1036,11
2024-05-27 14:56:57,1034,11
2024-05-27 14:57:57,1038,11
2024-05-27 14:58:57,1029,11
2024-05-27 14:59:57,1037,11
2024-05-27 15:00:57,1035,9
2024-05-27 15:01:57,1032,9
2024-05-27 15:02:57,1043,11
2024-05-27 15:03:57,1039,10
2024-05-27 15:04:57,1031,10
2024-05-27 15:05:57,1030,11
2024-05-27 15:06:57,1034,13
2024-05-27 15:07:57,1036,13
2024-05-27 15:08:57,1032,10
2024-05-27 15:09:57,1033,13
2024-05-27 15:10:57,1039,11
2024-05-27 15:11:57,1035,11
2024-05-27 15:12:57,1034,11
2024-05-27 15:13:57,1035,9
2024-05-27 15:14:57,1037,9
2024-05-27 15:15:57,1035,11
2024-05-27 15:16:57,1032,11
2024-05-27 15:17:57,1028,9
2024-05-27 15:18:57,1033,9
2024-05-27 15:19:57,1037,9
2024-05-27 15:20:57,1033,9
2024-05-27 15:21:57,1036,11
2024-05-27 15:22:57,1035,11
2024-05-27 15:23:57,1022,9
2024-05-27 15:24:57,1031,9
2024-05-27 15:25:57,1032,13
2024-05-27 15:26:57,1033,13
2024-05-27 15:27:57,1031,9
2024-05-27 15:28:57,1030,12
2024-05-27 15:29:57,1025,9
2024-05-27 15:30:57,1025,9
2024-05-27 15:31:57,1018,11
2024-05-27 15:32:57,1021,11
2024-05-27 15:33:57,1017,9
2024-05-27 15:34:57,1005,11
2024-05-27 15:35:57,1016,9
2024-05-27 15:36:57,1017,13
2024-05-27 15:37:57,1029,17
2024-05-27 15:38:57,1030,31
2024-05-27 15:39:57,1027,28
2024-05-27 15:40:57,1019,11
2024-05-27 15:41:57,1025,11
2024-05-27 15:42:57,1022,11
2024-05-27 15:43:57,1019,15
2024-05-27 15:44:57,1018,11
2024-05-27 15:45:57,1018,14
2024-05-27 15:46:57,1012,11
2024-05-27 15:47:57,1020,15
2024-05-27 15:48:57,1025,11
2024-05-27 15:49:57,1022,10
2024-05-27 15:50:57,1023,13
2024-05-27 15:51:57,1024,15
2024-05-27 15:52:57,1020,10
2024-05-27 15:53:57,1022,13
2024-05-27 15:54:57,1015,13
2024-05-27 15:55:57,1023,11
2024-05-27 15:56:57,1031,11
2024-05-27 15:57:57,1028,13
2024-05-27 15:58:57,1014,13
2024-05-27 15:59:57,1016,13
2024-05-27 17:00:57,1030,9
2024-05-27 17:01:57,1025,13
2024-05-27 17:02:57,1028,11
2024-05-27 17:03:57,1037,13
2024-05-27 17:04:57,1029,11
2024-05-27 17:05:57,1026,10
2024-05-27 17:06:57,1055,11
2024-05-27 17:07:57,1044,3
2024-05-27 17:08:57,1050,11
2024-05-27 17:09:57,1050,8
2024-05-27 17:10:57,1044,5
2024-05-27 17:11:57,1054,7
2024-05-27 17:12:57,1052,3
2024-05-27 17:13:57,1060,1
2024-05-27 17:14:57,1044,11
2024-05-27 17:15:57,1058,3
2024-05-27 17:16:57,1040,3
2024-05-27 17:17:57,1046,1
2024-05-27 17:18:57,1039,17
2024-05-27 17:19:57,1031,13
2024-05-27 17:20:57,1037,15
2024-05-27 17:21:57,1032,15
2024-05-27 17:22:57,1029,17
2024-05-27 17:23:57,1036,5
2024-05-27 17:24:57,1033,5
2024-05-27 17:25:57,1032,5
2024-05-27 17:26:57,1032,3
2024-05-27 17:27:57,1031,4
2024-05-27 17:28:57,1033,5
2024-05-27 17:29:57,1022,7
2024-05-27 17:30:57,1028,5
2024-05-27 17:31:57,1028,5
2024-05-27 17:32:57,1022,3
2024-05-27 17:33:57,1017,5
2024-05-27 17:34:57,1020,5
2024-05-27 17:35:57,1016,5
2024-05-27 17:36:57,1034,23
2024-05-27 17:37:57,1044,25
2024-05-27 17:38:57,1038,25
2024-05-27 17:39:57,1039,25
2024-05-27 17:40:57,1051,13
2024-05-27 17:41:57,1037,5
2024-05-27 17:42:57,1045,1
2024-05-27 17:43:57,1057,11
2024-05-27 17:44:57,1056,9
2024-05-27 17:45:57,1061,13
2024-05-27 17:46:57,1066,13
2024-05-27 17:47:57,1056,11
2024-05-27 17:48:57,1053,7
2024-05-27 17:49:57,1062,9
2024-05-27 17:50:57,1052,7
2024-05-27 17:51:57,1056,6
2024-05-27 17:52:57,1060,3
2024-05-27 17:53:57,1056,10
2024-05-27 17:54:57,1050,1
2024-05-27 17:55:57,1054,6
2024-05-27 17:56:57,1058,3
2024-05-27 17:57:57,1029,13
2024-05-27 17:58:57,1030,9
2024-05-27 17:59:57,1028,5
2024-05-27 19:00:57,699,0
2024-05-27 19:01:57,967,416
2024-05-27 19:02:57,650,0
2024-05-27 19:03:57,695,0
2024-05-27 19:04:57,665,0
2024-05-27 19:05:57,680,0
2024-05-27 19:06:57,679,0
2024-05-27 19:07:57,675,0
2024-05-27 19:08:57,1389,0
2024-05-27 19:09:57,1426,0
2024-05-27 19:10:57,1397,0
2024-05-27 19:11:57,1042,0
2024-05-27 19:12:57,1036,0
2024-05-27 19:13:57,1033,0
2024-05-27 19:14:57,1033,0
2024-05-27 19:15:57,1077,49
2024-05-27 19:16:57,1076,55
2024-05-27 19:17:57,1081,55
2024-05-27 19:18:57,1082,53
2024-05-27 19:19:57,1086,51
2024-05-27 19:20:57,1094,47
2024-05-27 19:21:57,1098,39
2024-05-27 19:22:57,1077,51
2024-05-27 19:23:57,1060,9
2024-05-27 19:24:57,1054,11
2024-05-27 19:25:57,1057,10
2024-05-27 19:26:57,1059,8
2024-05-27 19:27:57,1056,9
2024-05-27 19:28:57,1034,7
2024-05-27 19:29:57,1043,9
2024-05-27 19:30:57,1041,8
2024-05-27 19:31:57,1042,11
2024-05-27 19:32:57,1046,12
2024-05-27 19:33:57,1043,9
2024-05-27 19:34:57,1043,9
2024-05-27 19:35:57,1051,13
2024-05-27 19:36:57,1057,9
2024-05-27 19:37:57,1055,9
2024-05-27 19:38:57,1056,9
2024-05-27 19:39:57,1062,0
2024-05-27 19:40:57,1068,0
2024-05-27 19:41:57,1063,0
2024-05-27 19:42:57,1063,0
2024-05-27 19:43:57,1071,0
2024-05-27 19:44:57,1063,0
2024-05-27 19:45:57,1049,0
2024-05-27 19:46:57,1060,0
2024-05-27 19:47:57,1051,0
2024-05-27 19:48:57,1077,45
2024-05-27 19:49:57,1054,0
2024-05-27 19:50:57,1051,0
2024-05-27 19:51:57,1053,0
2024-05-27 19:52:57,1069,36
2024-05-27 19:53:57,1068,35
2024-05-27 19:54:57,1058,24
2024-05-27 19:55:57,1061,25
2024-05-27 19:56:57,1058,22
2024-05-27 19:57:57,1073,39
2024-05-27 19:58:57,1072,41
2024-05-27 19:59:57,1076,47
2024-05-27 20:00:57,1079,41
2024-05-27 20:01:57,1085,55
2024-05-27 20:02:57,1071,49
2024-05-27 20:03:57,1084,55
2024-05-27 20:04:57,1081,56
2024-05-27 20:05:57,1077,55
2024-05-27 20:06:57,1075,55
2024-05-27 20:07:57,1071,51
2024-05-27 20:08:57,1088,59
2024-05-27 20:09:57,1084,53
2024-05-27 20:10:57,1090,56
2024-05-27 20:11:57,1139,139
2024-05-27 20:12:57,1124,121
2024-05-27 20:13:57,1151,170
2024-05-27 20:14:57,1153,167
2024-05-27 20:15:57,1153,165
2024-05-27 20:16:57,1099,73
2024-05-27 20:17:57,1098,73
2024-05-27 20:18:57,1102,75
2024-05-27 20:19:57,1081,47
2024-05-27 20:20:57,1083,46
2024-05-27 20:21:57,1082,47
2024-05-27 20:22:57,1081,48
2024-05-27 20:23:57,1077,44
2024-05-27 20:24:57,1075,43
2024-05-27 20:25:57,1080,42
2024-05-27 20:26:57,1080,47
2024-05-27 20:27:57,1084,45
2024-05-27 20:28:57,1077,51
2024-05-27 20:29:57,1078,43
2024-05-27 20:30:57,1080,45
2024-05-27 20:31:57,1073,45
2024-05-27 20:32:57,1084,53
2024-05-27 20:33:57,1083,49
2024-05-27 20:34:57,1075,50
2024-05-27 20:35:57,1085,51
2024-05-27 20:36:57,1082,47
2024-05-27 20:37:57,1078,47
2024-05-27 20:38:57,1076,48
2024-05-27 20:39:57,1080,53
2024-05-27 20:40:57,1077,47
2024-05-27 20:41:57,1133,127
2024-05-27 20:42:57,1084,59
2024-05-27 20:43:57,1124,114
2024-05-27 20:44:57,1128,128
2024-05-27 20:45:57,1120,123
2024-05-27 20:46:57,1126,117
2024-05-27 20:47:57,1118,114
2024-05-27 20:48:57,1128,120
2024-05-27 20:49:57,1131,121
2024-05-27 20:50:57,1119,113
2024-05-27 20:51:57,1066,1
2024-05-27 20:52:57,1072,1
2024-05-27 20:53:57,1065,3
2024-05-27 20:54:57,1062,1
2024-05-27 20:55:57,1063,1
2024-05-27 20:56:57,1064,4
2024-05-27 20:57:57,1057,3
2024-05-27 20:58:57,1063,3
2024-05-27 22:00:57,1069,45
2024-05-27 22:01:57,1077,35
2024-05-27 22:02:57,1081,35
2024-05-27 22:03:57,1080,39
2024-05-27 22:04:57,1081,41
2024-05-27 22:05:57,1081,35
2024-05-27 22:06:57,1077,39
2024-05-27 22:07:57,1088,33
2024-05-27 22:08:57,1078,35
2024-05-27 22:09:57,1079,37
2024-05-27 22:10:57,1084,35
2024-05-27 22:11:57,1084,33
2024-05-27 22:12:57,1084,37
2024-05-27 22:13:57,1082,33
2024-05-27 22:14:57,1069,37
2024-05-27 22:15:57,1064,33
2024-05-27 22:16:57,1061,33
2024-05-27 22:17:57,1068,39
2024-05-27 22:18:57,1063,37
2024-05-27 22:19:57,1062,33
2024-05-27 22:20:57,1069,36
2024-05-27 22:21:57,1058,34
2024-05-27 22:22:57,1091,66
2024-05-27 22:23:57,1086,65
2024-05-27 22:24:57,1087,69
2024-05-27 22:25:57,1100,61
2024-05-27 22:26:57,1096,65
2024-05-27 22:27:57,1104,62
2024-05-27 22:28:57,1101,65
2024-05-27 22:29:56,1107,63
2024-05-27 22:30:57,1112,61
2024-05-27 22:31:57,1104,61
2024-05-27 22:32:57,1106,69
2024-05-27 22:33:57,1103,61
2024-05-27 22:34:57,1102,61
2024-05-27 22:35:57,1106,65
2024-05-27 22:36:57,1088,63
2024-05-27 22:37:57,1109,61
2024-05-27 22:38:57,1104,59
2024-05-27 22:39:57,1097,63
2024-05-27 22:40:57,1092,66
2024-05-27 22:41:57,1089,63
2024-05-27 22:42:57,1093,61
2024-05-27 22:43:57,1091,64
2024-05-27 22:44:57,1094,63
2024-05-27 22:45:57,1094,62
2024-05-27 22:46:57,1099,63
2024-05-27 22:47:57,1096,62
2024-05-27 22:48:57,1096,64
2024-05-27 22:49:57,1089,61
2024-05-27 22:50:57,1094,65
2024-05-27 22:51:57,1102,73
