csvTime,P2_60
2024-05-26 10:52:59,252
2024-05-26 10:53:59,225
2024-05-26 10:54:58,218
2024-05-26 10:55:58,216
2024-05-26 10:56:58,239
2024-05-26 10:57:59,244
2024-05-26 10:58:58,230
2024-05-26 10:59:58,230
2024-05-26 11:00:58,249
2024-05-26 11:01:59,243
2024-05-26 11:02:58,227
2024-05-26 11:03:58,222
2024-05-26 11:04:59,219
2024-05-26 11:05:58,217
2024-05-26 11:06:59,218
2024-05-26 11:07:58,227
2024-05-26 11:08:58,216
2024-05-26 11:09:59,219
2024-05-26 11:10:58,230
2024-05-26 11:11:59,234
2024-05-26 11:12:58,225
2024-05-26 11:13:59,227
2024-05-26 11:14:58,228
2024-05-26 11:15:59,225
2024-05-26 11:16:59,230
2024-05-26 11:17:58,225
2024-05-26 11:18:58,211
2024-05-26 11:19:58,222
2024-05-26 11:20:59,220
2024-05-26 11:21:58,211
2024-05-26 11:22:59,219
2024-05-26 11:23:58,221
2024-05-26 11:24:58,211
2024-05-26 11:25:58,212
2024-05-26 11:26:58,211
2024-05-26 11:27:58,214
2024-05-26 11:28:58,216
2024-05-26 11:29:58,225
2024-05-26 11:30:58,231
2024-05-26 11:31:58,230
2024-05-26 11:32:58,213
2024-05-26 11:33:59,222
2024-05-26 11:34:58,222
2024-05-26 11:35:58,222
2024-05-26 11:36:58,214
2024-05-26 11:37:58,238
2024-05-26 11:38:58,225
2024-05-26 11:39:59,238
2024-05-26 11:40:58,230
2024-05-26 11:41:58,235
2024-05-26 11:42:58,277
2024-05-26 11:43:58,280
2024-05-26 11:44:58,260
2024-05-26 11:45:58,239
2024-05-26 11:46:58,266
2024-05-26 11:47:58,250
2024-05-26 11:48:58,255
2024-05-26 11:49:59,240
2024-05-26 11:50:58,252
2024-05-26 11:51:58,241
2024-05-26 11:52:59,238
2024-05-26 11:53:58,244
2024-05-26 11:54:58,233
2024-05-26 11:55:58,230
2024-05-26 11:56:58,243
2024-05-26 11:57:58,252
2024-05-26 11:58:59,241
2024-05-26 11:59:58,257
2024-05-26 12:00:59,228
2024-05-26 12:01:58,236
2024-05-26 12:02:58,211
2024-05-26 12:03:58,217
2024-05-26 12:04:59,231
2024-05-26 12:05:58,236
2024-05-26 12:06:58,228
2024-05-26 12:07:58,231
2024-05-26 12:08:58,238
2024-05-26 12:09:58,220
2024-05-26 12:10:58,219
2024-05-26 12:11:58,208
2024-05-26 12:12:58,219
2024-05-26 12:13:58,218
2024-05-26 12:14:59,222
2024-05-26 12:15:58,219
2024-05-26 12:16:59,238
2024-05-26 12:17:58,238
2024-05-26 12:18:58,230
2024-05-26 12:19:58,229
2024-05-26 12:20:58,213
2024-05-26 12:21:58,218
2024-05-26 12:22:58,210
2024-05-26 12:23:58,211
2024-05-26 12:24:59,211
2024-05-26 12:25:58,208
2024-05-26 12:26:58,211
2024-05-26 12:27:58,220
2024-05-26 12:28:58,223
2024-05-26 12:29:58,230
2024-05-26 12:30:58,227
2024-05-26 12:31:58,208
2024-05-26 12:32:58,216
2024-05-26 12:33:59,237
2024-05-26 12:34:58,252
2024-05-26 12:35:58,255
2024-05-26 12:36:58,251
2024-05-26 12:37:58,249
2024-05-26 12:38:59,250
2024-05-26 12:39:58,255
2024-05-26 12:40:59,233
2024-05-26 12:41:58,241
2024-05-26 12:42:58,238
2024-05-26 12:43:58,229
2024-05-26 12:44:58,213
2024-05-26 12:45:58,225
2024-05-26 12:46:58,208
2024-05-26 12:47:59,219
2024-05-26 12:48:58,221
2024-05-26 12:49:58,238
2024-05-26 12:50:58,227
2024-05-26 12:51:58,244
2024-05-26 12:52:59,238
2024-05-26 12:53:58,256
2024-05-26 12:54:58,247
2024-05-26 12:55:58,249
2024-05-26 12:56:59,252
2024-05-26 12:57:58,244
2024-05-26 12:58:58,252
2024-05-26 12:59:58,211
2024-05-26 13:00:58,219
2024-05-26 13:01:58,229
2024-05-26 13:02:58,233
2024-05-26 13:03:58,221
2024-05-26 13:04:58,233
2024-05-26 13:05:58,230
2024-05-26 13:06:58,223
2024-05-26 13:07:58,215
2024-05-26 13:08:58,230
2024-05-26 13:09:59,225
2024-05-26 13:10:58,212
2024-05-26 13:11:58,214
2024-05-26 13:12:58,220
2024-05-26 13:13:58,219
2024-05-26 13:14:58,219
2024-05-26 13:15:58,222
2024-05-26 13:16:58,211
2024-05-26 13:17:58,211
2024-05-26 13:18:58,223
2024-05-26 13:19:59,231
2024-05-26 13:20:59,230
2024-05-26 13:21:59,230
2024-05-26 13:22:58,219
2024-05-26 13:23:58,228
2024-05-26 13:24:58,229
2024-05-26 13:25:58,230
2024-05-26 13:26:58,225
2024-05-26 13:27:59,225
2024-05-26 13:28:58,222
2024-05-26 13:29:58,228
2024-05-26 13:30:59,227
2024-05-26 13:31:58,206
2024-05-26 13:32:58,211
2024-05-26 13:33:58,211
2024-05-26 13:34:58,208
2024-05-26 13:35:58,203
2024-05-26 13:36:58,221
2024-05-26 13:37:58,218
2024-05-26 13:38:58,211
2024-05-26 13:39:58,222
2024-05-26 13:40:58,214
2024-05-26 13:41:58,225
2024-05-26 13:42:58,219
2024-05-26 13:43:58,238
2024-05-26 13:44:58,227
2024-05-26 13:45:59,219
2024-05-26 13:46:58,211
2024-05-26 13:47:58,213
2024-05-26 13:48:59,222
2024-05-26 13:49:58,216
2024-05-26 13:50:58,209
2024-05-26 13:51:59,208
2024-05-26 13:52:58,209
2024-05-26 13:53:59,230
2024-05-26 13:54:58,227
2024-05-26 13:55:58,224
2024-05-26 13:56:58,227
2024-05-26 13:57:58,249
2024-05-26 13:58:58,252
2024-05-26 13:59:59,244
2024-05-26 14:00:59,255
2024-05-26 14:01:58,246
2024-05-26 14:02:58,250
2024-05-26 14:03:58,252
2024-05-26 14:04:58,244
2024-05-26 14:05:58,241
2024-05-26 14:06:58,244
2024-05-26 14:07:58,243
2024-05-26 14:08:59,249
2024-05-26 14:09:59,247
2024-05-26 14:10:58,252
2024-05-26 14:11:58,244
2024-05-26 14:12:58,257
2024-05-26 14:13:58,241
2024-05-26 14:14:59,233
2024-05-26 14:15:58,230
2024-05-26 14:16:58,241
2024-05-26 14:17:58,227
2024-05-26 14:18:58,238
2024-05-26 14:19:58,217
2024-05-26 14:20:58,211
2024-05-26 14:21:58,219
2024-05-26 14:22:58,214
2024-05-26 14:23:58,222
2024-05-26 14:24:58,221
2024-05-26 14:25:58,219
2024-05-26 14:26:59,236
2024-05-26 14:27:58,230
2024-05-26 14:28:58,238
2024-05-26 14:29:58,236
2024-05-26 14:30:59,238
2024-05-26 14:31:59,222
2024-05-26 14:32:58,236
2024-05-26 14:33:58,230
2024-05-26 14:34:58,238
2024-05-26 14:35:58,221
2024-05-26 14:36:58,219
2024-05-26 14:37:58,217
2024-05-26 14:38:58,235
2024-05-26 14:39:58,247
2024-05-26 14:40:58,249
2024-05-26 14:41:58,244
2024-05-26 14:42:58,250
2024-05-26 14:43:58,225
2024-05-26 14:44:58,222
2024-05-26 14:45:58,238
2024-05-26 14:46:58,233
2024-05-26 14:47:58,238
2024-05-26 14:48:58,230
2024-05-26 14:49:59,241
2024-05-26 14:50:58,219
2024-05-26 14:51:58,211
2024-05-26 14:52:58,212
2024-05-26 14:53:58,213
2024-05-26 14:54:58,216
2024-05-26 14:55:58,215
2024-05-26 14:56:58,217
2024-05-26 14:57:58,216
2024-05-26 14:58:58,214
2024-05-26 14:59:58,216
2024-05-26 15:00:58,225
2024-05-26 15:01:59,227
2024-05-26 15:02:58,214
2024-05-26 15:03:58,208
2024-05-26 15:04:58,221
2024-05-26 15:05:58,211
2024-05-26 15:06:58,208
2024-05-26 15:07:58,217
2024-05-26 15:08:58,222
2024-05-26 15:09:58,214
2024-05-26 15:10:58,219
2024-05-26 15:11:58,214
2024-05-26 15:12:58,222
2024-05-26 15:13:58,223
2024-05-26 15:14:58,222
2024-05-26 15:15:58,214
2024-05-26 15:16:58,222
2024-05-26 15:17:58,219
2024-05-26 15:18:58,243
2024-05-26 15:19:58,233
2024-05-26 15:20:58,236
2024-05-26 15:21:58,225
2024-05-26 15:22:58,230
2024-05-26 15:23:58,209
2024-05-26 15:24:58,205
2024-05-26 15:25:58,214
2024-05-26 15:26:58,219
2024-05-26 15:27:58,227
2024-05-26 15:28:58,220
2024-05-26 15:29:58,235
2024-05-26 15:30:58,232
2024-05-26 15:31:58,225
2024-05-26 15:32:58,235
2024-05-26 15:33:58,226
2024-05-26 15:34:59,239
2024-05-26 15:35:58,219
2024-05-26 15:36:58,224
2024-05-26 15:37:58,219
2024-05-26 15:38:59,222
2024-05-26 15:39:58,211
2024-05-26 15:40:59,216
2024-05-26 15:41:58,208
2024-05-26 15:42:58,205
2024-05-26 15:43:58,211
2024-05-26 15:44:58,211
2024-05-26 15:45:58,216
2024-05-26 15:46:58,214
2024-05-26 15:47:58,216
2024-05-26 15:48:58,227
2024-05-26 15:49:58,225
2024-05-26 15:50:58,222
2024-05-26 15:51:59,229
2024-05-26 15:52:58,226
2024-05-26 15:53:58,213
2024-05-26 15:54:58,208
2024-05-26 15:55:58,222
2024-05-26 15:56:58,211
2024-05-26 15:57:59,227
2024-05-26 15:58:58,238
2024-05-26 15:59:58,461
2024-05-26 16:00:58,448
2024-05-26 16:01:58,247
2024-05-26 16:02:58,239
2024-05-26 16:03:58,244
2024-05-26 16:04:58,266
2024-05-26 16:05:58,266
2024-05-26 16:06:58,255
2024-05-26 16:07:58,461
2024-05-26 16:08:58,267
2024-05-26 16:09:58,252
2024-05-26 16:10:58,263
2024-05-26 16:11:58,269
2024-05-26 16:12:58,274
2024-05-26 16:13:58,274
2024-05-26 16:14:58,303
2024-05-26 16:15:58,293
2024-05-26 16:16:58,293
2024-05-26 16:17:58,304
2024-05-26 16:18:58,299
2024-05-26 16:19:58,285
2024-05-26 16:20:58,238
2024-05-26 16:21:58,238
2024-05-26 16:22:58,233
2024-05-26 16:23:58,238
2024-05-26 16:24:58,226
2024-05-26 16:25:58,225
2024-05-26 16:26:58,216
2024-05-26 16:27:58,235
2024-05-26 16:28:58,225
2024-05-26 16:29:58,216
2024-05-26 16:30:58,225
2024-05-26 16:31:58,227
2024-05-26 16:32:58,236
2024-05-26 16:33:59,240
2024-05-26 16:34:58,255
2024-05-26 16:35:58,238
2024-05-26 16:36:58,249
2024-05-26 16:37:58,153
2024-05-26 16:38:58,167
2024-05-26 16:39:58,167
2024-05-26 16:40:58,164
2024-05-26 16:41:59,175
2024-05-26 16:42:58,167
2024-05-26 16:43:58,197
2024-05-26 16:44:58,442
2024-05-26 16:45:58,310
2024-05-26 16:46:58,439
2024-05-26 16:47:58,264
2024-05-26 16:48:58,247
2024-05-26 16:49:58,241
2024-05-26 16:50:58,266
2024-05-26 16:51:58,222
2024-05-26 16:52:58,277
2024-05-26 16:53:58,304
2024-05-26 16:54:58,351
2024-05-26 16:55:58,324
2024-05-26 16:56:58,316
2024-05-26 16:57:58,501
2024-05-26 16:58:58,319
2024-05-26 16:59:58,340
2024-05-26 17:00:58,470
2024-05-26 17:01:58,433
2024-05-26 17:02:59,266
2024-05-26 17:03:58,288
2024-05-26 17:04:58,316
2024-05-26 17:05:58,256
2024-05-26 17:06:58,260
2024-05-26 17:07:58,203
2024-05-26 17:08:58,222
2024-05-26 17:09:58,260
2024-05-26 17:10:58,274
2024-05-26 17:11:58,277
2024-05-26 17:12:58,331
2024-05-26 17:13:58,309
2024-05-26 17:14:58,315
2024-05-26 17:15:58,317
2024-05-26 17:16:58,307
2024-05-26 17:17:58,285
2024-05-26 17:18:58,280
2024-05-26 17:19:58,284
2024-05-26 17:20:58,296
2024-05-26 17:21:58,233
2024-05-26 17:22:58,227
2024-05-26 17:23:59,238
2024-05-26 17:24:59,219
2024-05-26 17:25:58,234
2024-05-26 17:26:58,249
2024-05-26 17:27:58,230
2024-05-26 17:28:58,227
2024-05-26 17:29:58,238
2024-05-26 17:30:58,244
2024-05-26 17:31:58,237
2024-05-26 17:32:58,243
2024-05-26 17:33:58,227
2024-05-26 17:34:58,230
2024-05-26 17:35:58,205
2024-05-26 17:36:58,241
2024-05-26 17:37:59,227
2024-05-26 17:38:58,230
2024-05-26 17:39:58,241
2024-05-26 17:40:59,238
2024-05-26 17:41:58,244
2024-05-26 17:42:58,231
2024-05-26 17:43:58,222
2024-05-26 17:44:58,236
2024-05-26 17:45:59,228
2024-05-26 17:46:58,232
2024-05-26 17:47:58,249
2024-05-26 17:48:58,400
2024-05-26 17:49:58,340
2024-05-26 17:50:58,208
2024-05-26 17:51:58,208
2024-05-26 17:52:58,208
2024-05-26 17:53:59,201
2024-05-26 17:54:58,216
2024-05-26 17:55:58,225
2024-05-26 17:56:58,218
2024-05-26 17:57:58,222
2024-05-26 17:58:58,225
2024-05-26 17:59:58,214
2024-05-26 18:00:58,222
2024-05-26 18:01:58,224
2024-05-26 18:02:58,227
2024-05-26 18:03:58,233
2024-05-26 18:04:58,222
2024-05-26 18:05:58,218
2024-05-26 18:06:58,231
2024-05-26 18:07:58,238
2024-05-26 18:08:58,244
2024-05-26 18:09:58,244
2024-05-26 18:10:58,222
2024-05-26 18:11:58,214
2024-05-26 18:12:58,233
2024-05-26 18:13:58,227
2024-05-26 18:14:58,219
2024-05-26 18:15:58,239
2024-05-26 18:16:58,238
2024-05-26 18:17:58,228
2024-05-26 18:18:58,202
2024-05-26 18:19:58,208
2024-05-26 18:20:58,205
2024-05-26 18:21:58,216
2024-05-26 18:22:58,216
2024-05-26 18:23:58,225
2024-05-26 18:24:58,220
2024-05-26 18:25:58,211
2024-05-26 18:26:58,241
2024-05-26 18:27:58,232
2024-05-26 18:28:58,247
2024-05-26 18:29:58,233
2024-05-26 18:30:58,241
2024-05-26 18:31:58,230
2024-05-26 18:32:58,240
2024-05-26 18:33:58,238
2024-05-26 18:34:58,244
2024-05-26 18:35:58,241
2024-05-26 18:36:58,249
2024-05-26 18:37:58,258
2024-05-26 18:38:58,263
2024-05-26 18:39:59,252
2024-05-26 18:40:58,252
2024-05-26 18:41:58,244
2024-05-26 18:42:58,255
2024-05-26 18:43:58,241
2024-05-26 18:44:58,227
2024-05-26 18:45:58,263
2024-05-26 18:46:58,229
2024-05-26 18:47:58,236
2024-05-26 18:48:58,241
2024-05-26 18:49:58,220
2024-05-26 18:50:58,219
2024-05-26 18:51:58,225
2024-05-26 18:52:58,225
2024-05-26 18:53:59,233
2024-05-26 18:54:58,231
2024-05-26 18:55:58,247
2024-05-26 18:56:58,241
2024-05-26 18:57:58,238
2024-05-26 18:58:58,228
2024-05-26 18:59:58,230
2024-05-26 19:00:58,236
2024-05-26 19:01:58,211
2024-05-26 19:02:58,219
2024-05-26 19:03:58,233
2024-05-26 19:04:58,241
2024-05-26 19:05:58,242
2024-05-26 19:06:58,240
2024-05-26 19:07:58,241
2024-05-26 19:08:59,232
2024-05-26 19:09:58,245
2024-05-26 19:10:58,241
2024-05-26 19:11:58,233
2024-05-26 19:12:58,216
2024-05-26 19:13:58,216
2024-05-26 19:14:58,238
2024-05-26 19:15:58,236
2024-05-26 19:16:58,238
2024-05-26 19:17:59,233
2024-05-26 19:18:59,238
2024-05-26 19:19:58,241
2024-05-26 19:20:58,236
2024-05-26 19:21:58,225
2024-05-26 19:22:58,219
2024-05-26 19:23:58,222
2024-05-26 19:24:58,235
2024-05-26 19:25:58,233
2024-05-26 19:26:58,377
2024-05-26 19:27:58,219
2024-05-26 19:28:58,222
2024-05-26 19:29:58,238
2024-05-26 19:30:58,244
2024-05-26 19:31:58,238
2024-05-26 19:32:58,235
2024-05-26 19:33:58,244
2024-05-26 19:34:58,263
2024-05-26 19:35:58,414
2024-05-26 19:36:58,409
2024-05-26 19:37:58,417
2024-05-26 19:38:58,436
2024-05-26 19:39:58,558
2024-05-26 19:40:58,552
2024-05-26 19:41:58,516
2024-05-26 19:42:58,528
2024-05-26 19:43:59,516
2024-05-26 19:44:59,522
2024-05-26 19:45:58,522
2024-05-26 19:46:58,514
2024-05-26 19:47:58,486
2024-05-26 19:48:58,505
2024-05-26 19:50:58,505
2024-05-26 19:51:58,496
2024-05-26 19:52:58,496
2024-05-26 19:53:58,271
2024-05-26 19:54:58,227
2024-05-26 19:55:58,234
2024-05-26 19:56:59,282
2024-05-26 19:57:58,282
2024-05-26 19:58:58,233
2024-05-26 19:59:59,379
2024-05-26 20:00:58,233
2024-05-26 20:01:58,241
2024-05-26 20:02:58,234
2024-05-26 20:03:58,233
2024-05-26 20:04:58,230
2024-05-26 20:05:58,233
2024-05-26 20:06:58,233
2024-05-26 20:07:59,222
2024-05-26 20:08:58,208
2024-05-26 20:09:58,202
2024-05-26 20:10:58,211
2024-05-26 20:11:58,225
2024-05-26 20:12:58,219
2024-05-26 20:13:58,228
2024-05-26 20:14:58,227
2024-05-26 20:15:58,233
2024-05-26 20:16:58,227
2024-05-26 20:17:58,238
2024-05-26 20:18:58,240
2024-05-26 20:19:58,236
2024-05-26 20:20:58,233
2024-05-26 20:21:58,233
2024-05-26 20:22:58,230
2024-05-26 20:23:58,230
2024-05-26 20:24:58,230
2024-05-26 20:25:58,238
2024-05-26 20:26:58,225
2024-05-26 20:27:58,225
2024-05-26 20:28:58,230
2024-05-26 20:29:58,230
2024-05-26 20:30:58,235
2024-05-26 20:31:58,228
2024-05-26 20:32:58,230
2024-05-26 20:33:58,235
2024-05-26 20:34:58,218
2024-05-26 20:35:59,212
2024-05-26 20:36:58,222
2024-05-26 20:37:58,230
2024-05-26 20:38:58,230
2024-05-26 20:39:58,227
2024-05-26 20:40:58,227
2024-05-26 20:41:58,229
2024-05-26 20:42:58,238
2024-05-26 20:43:58,237
2024-05-26 20:44:58,225
2024-05-26 20:45:58,233
2024-05-26 20:46:58,233
2024-05-26 20:47:58,214
2024-05-26 20:48:58,213
2024-05-26 20:49:58,211
2024-05-26 20:50:58,219
2024-05-26 20:51:58,222
2024-05-26 20:52:58,226
2024-05-26 20:53:58,225
2024-05-26 20:54:58,230
2024-05-26 20:55:58,236
2024-05-26 20:56:58,266
2024-05-26 20:57:58,263
2024-05-26 20:58:58,222
2024-05-26 20:59:58,217
2024-05-26 22:00:58,247
2024-05-26 22:01:58,244
2024-05-26 22:02:58,243
2024-05-26 22:03:58,244
2024-05-26 22:04:58,249
2024-05-26 22:05:58,247
2024-05-26 22:06:58,240
2024-05-26 22:07:58,227
2024-05-26 22:08:58,229
2024-05-26 22:09:58,244
2024-05-26 22:10:58,238
2024-05-26 22:11:58,225
2024-05-26 22:12:58,225
2024-05-26 22:13:58,222
2024-05-26 22:14:58,216
2024-05-26 22:15:58,216
2024-05-26 22:16:58,260
2024-05-26 22:17:58,256
2024-05-26 22:18:58,260
2024-05-26 22:19:58,261
2024-05-26 22:20:58,264
2024-05-26 22:21:58,260
2024-05-26 22:22:59,240
2024-05-26 22:23:59,244
2024-05-26 22:24:58,233
2024-05-26 22:25:58,241
2024-05-26 22:26:58,252
2024-05-26 22:27:58,246
2024-05-26 22:28:58,227
2024-05-26 22:29:58,240
2024-05-26 22:30:58,238
2024-05-26 22:31:58,227
2024-05-26 22:32:58,230
2024-05-26 22:33:58,233
2024-05-26 22:34:58,239
2024-05-26 22:35:58,242
2024-05-26 22:36:58,257
2024-05-26 22:37:58,263
2024-05-26 22:38:58,255
2024-05-26 22:39:58,259
2024-05-26 22:40:58,238
2024-05-26 22:41:58,252
2024-05-26 22:42:58,239
2024-05-26 22:43:58,244
2024-05-26 22:44:58,285
2024-05-26 22:45:58,288
2024-05-26 22:46:58,288
2024-05-26 22:47:58,288
2024-05-26 22:48:58,293
2024-05-26 22:49:58,278
2024-05-26 22:50:58,285
2024-05-26 22:51:58,283
2024-05-26 22:52:58,368
2024-05-26 22:53:58,365
2024-05-26 22:54:58,329
2024-05-26 22:55:58,255
2024-05-26 22:56:58,260
2024-05-26 22:57:58,346
2024-05-26 22:58:58,393
2024-05-26 22:59:58,382
2024-05-27 00:00:58,255
2024-05-27 00:01:58,244
2024-05-27 00:02:58,263
2024-05-27 00:03:58,249
2024-05-27 00:04:59,249
2024-05-27 00:05:59,249
2024-05-27 00:06:58,238
2024-05-27 00:07:59,255
2024-05-27 00:08:58,255
2024-05-27 00:09:58,241
2024-05-27 00:10:58,256
2024-05-27 00:11:58,263
2024-05-27 00:12:58,241
2024-05-27 00:13:58,259
2024-05-27 00:14:58,263
2024-05-27 00:15:58,249
2024-05-27 00:16:58,253
2024-05-27 00:17:58,258
2024-05-27 00:18:58,260
2024-05-27 00:19:58,263
2024-05-27 00:20:58,270
2024-05-27 00:21:58,265
2024-05-27 00:22:58,282
2024-05-27 00:23:58,274
2024-05-27 00:24:58,263
2024-05-27 00:25:58,280
2024-05-27 00:26:58,260
2024-05-27 00:27:58,263
2024-05-27 00:28:58,255
2024-05-27 00:29:58,271
2024-05-27 00:30:58,280
2024-05-27 00:31:58,277
2024-05-27 00:32:58,260
2024-05-27 00:33:58,252
2024-05-27 00:34:58,260
2024-05-27 00:35:58,255
2024-05-27 00:36:58,263
2024-05-27 00:37:58,260
2024-05-27 00:38:58,266
2024-05-27 00:39:58,266
2024-05-27 00:40:58,247
2024-05-27 00:41:58,255
2024-05-27 00:42:58,240
2024-05-27 00:43:58,251
2024-05-27 00:44:58,255
2024-05-27 00:45:58,242
2024-05-27 00:46:58,244
2024-05-27 00:47:58,227
2024-05-27 00:48:58,247
2024-05-27 00:49:58,255
2024-05-27 00:50:58,239
2024-05-27 00:51:58,252
2024-05-27 00:52:58,221
2024-05-27 00:53:58,222
2024-05-27 00:54:58,241
2024-05-27 00:55:58,238
2024-05-27 00:56:58,254
2024-05-27 00:57:59,237
2024-05-27 00:58:58,238
2024-05-27 00:59:58,240
2024-05-27 01:00:58,236
2024-05-27 01:01:58,244
2024-05-27 01:02:58,241
2024-05-27 01:03:58,246
2024-05-27 01:04:58,241
2024-05-27 01:05:58,238
2024-05-27 01:06:58,233
2024-05-27 01:07:58,251
2024-05-27 01:08:58,247
2024-05-27 01:09:58,241
2024-05-27 01:10:58,238
2024-05-27 01:11:58,238
2024-05-27 01:12:58,252
2024-05-27 01:13:58,238
2024-05-27 01:14:58,255
2024-05-27 01:15:58,249
2024-05-27 01:16:58,249
2024-05-27 01:17:58,244
2024-05-27 01:18:58,246
2024-05-27 01:19:58,244
2024-05-27 01:20:58,249
2024-05-27 01:21:58,241
2024-05-27 01:22:58,244
2024-05-27 01:23:58,244
2024-05-27 01:24:58,239
2024-05-27 01:25:58,241
2024-05-27 01:26:58,219
2024-05-27 01:27:58,235
2024-05-27 01:28:58,248
2024-05-27 01:29:58,244
2024-05-27 01:30:58,252
2024-05-27 01:31:58,249
2024-05-27 01:32:58,252
2024-05-27 01:33:58,248
2024-05-27 01:34:58,244
2024-05-27 01:35:58,238
2024-05-27 01:36:58,252
2024-05-27 01:37:58,238
2024-05-27 01:38:58,255
2024-05-27 01:39:58,229
2024-05-27 01:40:58,227
2024-05-27 01:41:58,236
2024-05-27 01:42:58,238
2024-05-27 01:43:58,227
2024-05-27 01:44:58,219
2024-05-27 01:45:58,216
2024-05-27 01:46:58,231
2024-05-27 01:47:58,246
2024-05-27 01:48:58,242
2024-05-27 01:49:58,250
2024-05-27 01:50:59,247
2024-05-27 01:51:58,241
2024-05-27 01:52:58,252
2024-05-27 01:53:58,244
2024-05-27 01:54:58,244
2024-05-27 01:55:58,244
2024-05-27 01:56:58,229
2024-05-27 01:57:58,236
2024-05-27 01:58:58,236
2024-05-27 01:59:58,241
2024-05-27 02:00:58,233
2024-05-27 02:01:58,238
2024-05-27 02:02:58,237
2024-05-27 02:03:58,235
2024-05-27 02:04:58,238
2024-05-27 02:05:58,247
2024-05-27 02:06:58,238
2024-05-27 02:07:58,244
2024-05-27 02:08:58,249
2024-05-27 02:09:58,249
2024-05-27 02:10:58,252
2024-05-27 02:11:58,253
2024-05-27 02:12:58,251
2024-05-27 02:13:58,249
2024-05-27 02:14:58,249
2024-05-27 02:15:58,257
2024-05-27 02:16:58,252
2024-05-27 02:17:58,254
2024-05-27 02:18:58,240
2024-05-27 02:19:58,238
2024-05-27 02:20:58,233
2024-05-27 02:21:58,227
2024-05-27 02:22:58,229
2024-05-27 02:23:58,230
2024-05-27 02:24:58,244
2024-05-27 02:25:58,233
2024-05-27 02:26:58,244
2024-05-27 02:27:58,249
2024-05-27 02:28:58,238
2024-05-27 02:29:58,240
2024-05-27 02:30:58,244
2024-05-27 02:31:58,249
2024-05-27 02:32:58,255
2024-05-27 02:33:58,252
2024-05-27 02:34:58,238
2024-05-27 02:35:58,238
2024-05-27 02:36:58,236
2024-05-27 02:37:58,258
2024-05-27 02:38:58,251
2024-05-27 02:39:58,238
2024-05-27 02:40:58,247
2024-05-27 02:41:58,248
2024-05-27 02:42:58,241
2024-05-27 02:43:58,228
2024-05-27 02:44:58,227
2024-05-27 02:45:58,252
2024-05-27 02:46:58,246
2024-05-27 02:47:58,241
2024-05-27 02:48:58,247
2024-05-27 02:49:58,244
2024-05-27 02:50:58,240
2024-05-27 02:51:58,257
2024-05-27 02:52:58,249
2024-05-27 02:53:58,232
2024-05-27 02:54:58,225
2024-05-27 02:55:58,241
2024-05-27 02:56:58,252
2024-05-27 02:57:58,249
2024-05-27 02:58:58,244
2024-05-27 02:59:58,244
2024-05-27 03:00:58,246
2024-05-27 03:01:58,260
2024-05-27 03:02:58,255
2024-05-27 03:03:58,233
2024-05-27 03:04:58,241
2024-05-27 03:05:58,249
2024-05-27 03:06:58,252
2024-05-27 03:07:58,252
2024-05-27 03:08:58,250
2024-05-27 03:09:58,229
2024-05-27 03:10:58,230
2024-05-27 03:11:58,241
2024-05-27 03:12:58,227
2024-05-27 03:13:58,252
2024-05-27 03:14:58,238
2024-05-27 03:15:58,249
2024-05-27 03:16:58,252
2024-05-27 03:17:58,233
2024-05-27 03:18:58,241
2024-05-27 03:19:58,241
2024-05-27 03:20:58,239
2024-05-27 03:21:58,241
2024-05-27 03:22:58,249
2024-05-27 03:23:58,238
2024-05-27 03:24:58,263
2024-05-27 03:25:58,249
2024-05-27 03:26:58,244
2024-05-27 03:27:58,227
2024-05-27 03:28:58,225
2024-05-27 03:29:58,241
2024-05-27 03:30:58,236
2024-05-27 03:31:58,241
2024-05-27 03:32:58,242
2024-05-27 03:33:58,236
2024-05-27 03:34:58,241
2024-05-27 03:35:58,249
2024-05-27 03:36:58,238
2024-05-27 03:37:58,254
2024-05-27 03:38:58,246
2024-05-27 03:39:58,255
2024-05-27 03:40:58,255
2024-05-27 03:41:58,248
2024-05-27 03:42:59,245
2024-05-27 03:43:58,255
2024-05-27 03:44:58,225
2024-05-27 03:45:58,236
2024-05-27 03:46:58,228
2024-05-27 03:47:58,249
2024-05-27 03:48:58,239
2024-05-27 03:49:59,261
2024-05-27 03:50:58,247
2024-05-27 03:51:58,238
2024-05-27 03:52:58,225
2024-05-27 03:53:58,256
2024-05-27 03:54:58,247
2024-05-27 03:55:58,260
2024-05-27 03:56:58,260
2024-05-27 03:57:58,255
2024-05-27 03:58:58,249
2024-05-27 03:59:58,241
2024-05-27 04:00:58,248
2024-05-27 04:01:58,241
2024-05-27 04:02:58,227
2024-05-27 04:03:58,230
2024-05-27 04:04:58,249
2024-05-27 04:05:58,252
2024-05-27 04:06:59,255
2024-05-27 04:07:58,266
2024-05-27 04:08:58,249
2024-05-27 04:09:58,252
2024-05-27 04:10:58,252
2024-05-27 04:11:58,214
2024-05-27 04:12:58,227
2024-05-27 04:13:58,203
2024-05-27 04:14:58,205
2024-05-27 04:15:58,216
2024-05-27 04:16:58,216
2024-05-27 04:17:58,216
2024-05-27 04:18:58,222
2024-05-27 04:19:58,216
2024-05-27 04:20:58,211
2024-05-27 04:21:58,216
2024-05-27 04:22:58,227
2024-05-27 04:23:58,240
2024-05-27 04:24:58,216
