csvTime,P4_23,P4_24,P4_25,P4_26
2024-05-26 22:58:56,0.0,1.0,0.0,0.0
2024-05-26 22:59:56,0.0,1.0,0.0,0.0
2024-05-27 00:00:56,0.0,1.0,0.0,0.0
2024-05-27 00:01:56,0.0,1.0,0.0,0.0
2024-05-27 00:02:56,0.0,1.0,0.0,0.0
2024-05-27 00:03:56,2.0,1.0,0.0,0.0
2024-05-27 00:04:56,-2.0,1.0,0.0,0.0
2024-05-27 00:05:56,0.0,1.0,0.0,0.0
2024-05-27 00:06:56,0.0,1.0,0.0,0.0
2024-05-27 00:07:56,0.0,1.0,0.0,0.0
2024-05-27 00:08:56,0.0,1.0,0.0,0.0
2024-05-27 00:09:56,0.0,1.0,0.0,0.0
2024-05-27 00:10:56,0.0,1.0,0.0,0.0
2024-05-27 00:11:56,0.0,1.0,0.0,0.0
2024-05-27 00:12:56,2.0,1.0,0.0,0.0
2024-05-27 00:13:56,0.0,1.0,0.0,0.0
2024-05-27 00:14:56,0.0,1.0,0.0,0.0
2024-05-27 00:15:56,0.0,1.0,0.0,0.0
2024-05-27 00:16:56,0.0,1.0,0.0,0.0
2024-05-27 00:17:56,2.0,1.0,0.0,0.0
2024-05-27 00:18:56,0.0,1.0,0.0,0.0
2024-05-27 00:19:56,0.0,1.0,0.0,0.0
2024-05-27 00:20:56,0.0,1.0,0.0,0.0
2024-05-27 00:21:56,0.0,1.0,0.0,0.0
2024-05-27 00:22:56,2.0,1.0,0.0,0.0
2024-05-27 00:23:56,0.0,1.0,0.0,0.0
2024-05-27 00:24:56,2.0,1.0,0.0,0.0
2024-05-27 00:25:56,0.0,1.0,0.0,0.0
2024-05-27 00:26:56,0.0,1.0,0.0,0.0
2024-05-27 00:27:56,0.0,1.0,0.0,0.0
2024-05-27 00:28:56,0.0,1.0,0.0,0.0
2024-05-27 00:29:56,0.0,1.0,0.0,0.0
2024-05-27 00:30:56,0.0,1.0,0.0,0.0
2024-05-27 00:31:56,2.0,1.0,0.0,0.0
2024-05-27 00:32:56,0.0,1.0,0.0,0.0
2024-05-27 00:33:56,0.0,1.0,0.0,0.0
2024-05-27 00:34:56,0.0,1.0,0.0,0.0
2024-05-27 00:35:56,0.0,1.0,0.0,0.0
2024-05-27 00:36:56,0.0,1.0,0.0,0.0
2024-05-27 00:37:56,0.0,1.0,0.0,0.0
2024-05-27 00:38:56,0.0,1.0,0.0,0.0
2024-05-27 00:39:56,0.0,1.0,0.0,0.0
2024-05-27 00:40:56,0.0,1.0,0.0,0.0
2024-05-27 00:41:56,0.0,1.0,0.0,0.0
2024-05-27 00:42:56,0.0,1.0,0.0,0.0
2024-05-27 00:43:56,0.0,1.0,0.0,0.0
2024-05-27 00:44:56,0.0,1.0,0.0,0.0
2024-05-27 00:45:56,2.0,1.0,0.0,0.0
2024-05-27 00:46:56,0.0,1.0,0.0,0.0
2024-05-27 00:47:56,0.0,1.0,0.0,0.0
2024-05-27 00:48:56,0.0,1.0,0.0,0.0
2024-05-27 00:49:56,0.0,1.0,0.0,0.0
2024-05-27 00:50:56,2.0,1.0,0.0,0.0
2024-05-27 00:51:56,0.0,1.0,0.0,0.0
2024-05-27 00:52:56,2.0,1.0,0.0,0.0
2024-05-27 00:53:56,0.0,1.0,0.0,0.0
2024-05-27 00:54:56,0.0,1.0,0.0,0.0
2024-05-27 00:55:56,0.0,1.0,0.0,0.0
2024-05-27 00:56:56,0.0,1.0,0.0,0.0
2024-05-27 00:57:56,2.0,1.0,0.0,0.0
2024-05-27 00:58:56,0.0,1.0,0.0,0.0
2024-05-27 00:59:56,0.0,1.0,0.0,0.0
2024-05-27 01:00:56,2.0,1.0,0.0,0.0
2024-05-27 01:01:56,0.0,1.0,0.0,0.0
2024-05-27 01:02:56,0.0,1.0,0.0,0.0
2024-05-27 01:03:56,0.0,1.0,0.0,0.0
2024-05-27 01:04:56,0.0,1.0,0.0,0.0
2024-05-27 01:05:56,2.0,1.0,0.0,0.0
2024-05-27 01:06:56,0.0,1.0,0.0,0.0
2024-05-27 01:07:56,0.0,1.0,0.0,0.0
2024-05-27 01:08:56,0.0,1.0,0.0,0.0
2024-05-27 01:09:56,0.0,1.0,0.0,0.0
2024-05-27 01:10:56,0.0,1.0,0.0,0.0
2024-05-27 01:11:56,0.0,1.0,0.0,0.0
2024-05-27 01:12:56,0.0,1.0,0.0,0.0
2024-05-27 01:13:56,0.0,1.0,0.0,0.0
2024-05-27 01:14:56,2.0,1.0,0.0,0.0
2024-05-27 01:15:56,0.0,1.0,0.0,0.0
2024-05-27 01:16:56,0.0,1.0,0.0,0.0
2024-05-27 01:17:56,0.0,1.0,0.0,0.0
2024-05-27 01:18:56,0.0,1.0,0.0,0.0
2024-05-27 01:19:56,0.0,1.0,0.0,0.0
2024-05-27 01:20:56,0.0,1.0,0.0,0.0
2024-05-27 01:21:56,0.0,1.0,0.0,0.0
2024-05-27 01:22:56,0.0,1.0,0.0,0.0
2024-05-27 01:23:56,0.0,1.0,0.0,0.0
2024-05-27 01:24:56,0.0,1.0,0.0,0.0
2024-05-27 01:25:56,0.0,1.0,0.0,0.0
2024-05-27 01:26:56,0.0,1.0,0.0,0.0
2024-05-27 01:27:56,0.0,1.0,0.0,0.0
2024-05-27 01:28:56,2.0,1.0,0.0,0.0
2024-05-27 01:29:56,-2.0,1.0,0.0,0.0
2024-05-27 01:30:56,-2.0,1.0,0.0,0.0
2024-05-27 01:31:56,0.0,1.0,0.0,0.0
2024-05-27 01:32:56,0.0,1.0,0.0,0.0
2024-05-27 01:33:56,0.0,1.0,0.0,0.0
2024-05-27 01:34:56,0.0,1.0,0.0,0.0
2024-05-27 01:35:56,0.0,1.0,0.0,0.0
2024-05-27 01:36:56,2.0,1.0,0.0,0.0
2024-05-27 01:37:56,2.0,1.0,0.0,0.0
2024-05-27 01:38:56,0.0,1.0,0.0,0.0
2024-05-27 01:39:56,0.0,1.0,0.0,0.0
2024-05-27 01:40:56,0.0,1.0,0.0,0.0
2024-05-27 01:41:56,0.0,1.0,0.0,0.0
2024-05-27 01:42:56,0.0,1.0,0.0,0.0
2024-05-27 01:43:56,0.0,1.0,0.0,0.0
2024-05-27 01:44:56,0.0,1.0,0.0,0.0
2024-05-27 01:45:56,-2.0,1.0,0.0,0.0
2024-05-27 01:46:56,2.0,1.0,0.0,0.0
2024-05-27 01:47:56,0.0,1.0,0.0,0.0
2024-05-27 01:48:56,2.0,1.0,0.0,0.0
2024-05-27 01:49:56,0.0,1.0,0.0,0.0
2024-05-27 01:50:56,2.0,1.0,0.0,0.0
2024-05-27 01:51:56,0.0,1.0,0.0,0.0
2024-05-27 01:52:56,0.0,1.0,0.0,0.0
2024-05-27 01:53:56,0.0,1.0,0.0,0.0
2024-05-27 01:54:56,0.0,1.0,0.0,0.0
2024-05-27 01:55:56,0.0,1.0,0.0,0.0
2024-05-27 01:56:56,2.0,1.0,0.0,0.0
2024-05-27 01:57:56,2.0,1.0,0.0,0.0
2024-05-27 01:58:56,0.0,1.0,0.0,0.0
2024-05-27 01:59:56,0.0,1.0,0.0,0.0
2024-05-27 02:00:56,2.0,1.0,0.0,0.0
2024-05-27 02:01:56,0.0,1.0,0.0,0.0
2024-05-27 02:02:56,-2.0,1.0,0.0,0.0
2024-05-27 02:03:56,0.0,1.0,0.0,0.0
2024-05-27 02:04:56,2.0,1.0,0.0,0.0
2024-05-27 02:05:56,0.0,1.0,0.0,0.0
2024-05-27 02:06:56,2.0,1.0,0.0,0.0
2024-05-27 02:07:56,2.0,1.0,0.0,0.0
2024-05-27 02:08:56,0.0,1.0,0.0,0.0
2024-05-27 02:09:56,0.0,1.0,0.0,0.0
2024-05-27 02:10:56,0.0,1.0,0.0,0.0
2024-05-27 02:11:56,0.0,1.0,0.0,0.0
2024-05-27 02:12:56,2.0,1.0,0.0,0.0
2024-05-27 02:13:56,0.0,1.0,0.0,0.0
2024-05-27 02:14:56,0.0,1.0,0.0,0.0
2024-05-27 02:15:56,0.0,1.0,0.0,0.0
2024-05-27 02:16:56,0.0,1.0,0.0,0.0
2024-05-27 02:17:56,0.0,1.0,0.0,0.0
2024-05-27 02:18:56,0.0,1.0,0.0,0.0
2024-05-27 02:19:56,0.0,1.0,0.0,0.0
2024-05-27 02:20:56,0.0,1.0,0.0,0.0
2024-05-27 02:21:56,0.0,1.0,0.0,0.0
2024-05-27 02:22:56,0.0,1.0,0.0,0.0
2024-05-27 02:23:56,0.0,1.0,0.0,0.0
2024-05-27 02:24:56,0.0,1.0,0.0,0.0
2024-05-27 02:25:56,0.0,1.0,0.0,0.0
2024-05-27 02:26:56,0.0,1.0,0.0,0.0
2024-05-27 02:27:56,0.0,1.0,0.0,0.0
2024-05-27 02:28:56,0.0,1.0,0.0,0.0
2024-05-27 02:29:56,0.0,1.0,0.0,0.0
2024-05-27 02:30:56,0.0,1.0,0.0,0.0
2024-05-27 02:31:56,0.0,1.0,0.0,0.0
2024-05-27 02:32:56,2.0,1.0,0.0,0.0
2024-05-27 02:33:56,2.0,1.0,0.0,0.0
2024-05-27 02:34:56,2.0,1.0,0.0,0.0
2024-05-27 02:35:56,0.0,1.0,0.0,0.0
2024-05-27 02:36:56,2.0,1.0,0.0,0.0
2024-05-27 02:37:56,2.0,1.0,0.0,0.0
2024-05-27 02:38:56,0.0,1.0,0.0,0.0
2024-05-27 02:39:56,0.0,1.0,0.0,0.0
2024-05-27 02:40:56,0.0,1.0,0.0,0.0
2024-05-27 02:41:56,0.0,1.0,0.0,0.0
2024-05-27 02:42:56,0.0,1.0,0.0,0.0
2024-05-27 02:43:56,0.0,1.0,0.0,0.0
2024-05-27 02:44:56,0.0,1.0,0.0,0.0
2024-05-27 02:45:56,2.0,1.0,0.0,0.0
2024-05-27 02:46:56,0.0,1.0,0.0,0.0
2024-05-27 02:47:56,0.0,1.0,0.0,0.0
2024-05-27 02:48:56,0.0,1.0,0.0,0.0
2024-05-27 02:49:56,0.0,1.0,0.0,0.0
2024-05-27 02:50:56,0.0,1.0,0.0,0.0
2024-05-27 02:51:56,0.0,1.0,0.0,0.0
2024-05-27 02:52:56,0.0,1.0,0.0,0.0
2024-05-27 02:53:56,0.0,1.0,0.0,0.0
2024-05-27 02:54:56,2.0,1.0,0.0,0.0
2024-05-27 02:55:56,0.0,1.0,0.0,0.0
2024-05-27 02:56:56,0.0,1.0,0.0,0.0
2024-05-27 02:57:56,0.0,1.0,0.0,0.0
2024-05-27 02:58:56,2.0,1.0,0.0,0.0
2024-05-27 02:59:56,0.0,1.0,0.0,0.0
2024-05-27 03:00:56,0.0,1.0,0.0,0.0
2024-05-27 03:01:56,0.0,1.0,0.0,0.0
2024-05-27 03:02:56,-2.0,1.0,0.0,0.0
2024-05-27 03:03:56,0.0,1.0,0.0,0.0
2024-05-27 03:04:56,0.0,1.0,0.0,0.0
2024-05-27 03:05:56,0.0,1.0,0.0,0.0
2024-05-27 03:06:56,0.0,1.0,0.0,0.0
2024-05-27 03:07:56,0.0,1.0,0.0,0.0
2024-05-27 03:08:56,2.0,1.0,0.0,0.0
2024-05-27 03:09:56,2.0,1.0,0.0,0.0
2024-05-27 03:10:56,0.0,1.0,0.0,0.0
2024-05-27 03:11:56,2.0,1.0,0.0,0.0
2024-05-27 03:12:56,0.0,1.0,0.0,0.0
2024-05-27 03:13:56,0.0,1.0,0.0,0.0
2024-05-27 03:14:56,2.0,1.0,0.0,0.0
2024-05-27 03:15:56,0.0,1.0,0.0,0.0
2024-05-27 03:16:56,0.0,1.0,0.0,0.0
2024-05-27 03:17:56,0.0,1.0,0.0,0.0
2024-05-27 03:18:56,-2.0,1.0,0.0,0.0
2024-05-27 03:19:56,0.0,1.0,0.0,0.0
2024-05-27 03:20:56,0.0,1.0,0.0,0.0
2024-05-27 03:21:56,2.0,1.0,0.0,0.0
2024-05-27 03:22:56,0.0,1.0,0.0,0.0
2024-05-27 03:23:56,2.0,1.0,0.0,0.0
2024-05-27 03:24:56,2.0,1.0,0.0,0.0
2024-05-27 03:25:56,0.0,1.0,0.0,0.0
2024-05-27 03:26:56,0.0,1.0,0.0,0.0
2024-05-27 03:27:56,0.0,1.0,0.0,0.0
2024-05-27 03:28:56,0.0,1.0,0.0,0.0
2024-05-27 03:29:56,0.0,1.0,0.0,0.0
2024-05-27 03:30:56,0.0,1.0,0.0,0.0
2024-05-27 03:31:56,0.0,1.0,0.0,0.0
2024-05-27 03:32:56,0.0,1.0,0.0,0.0
2024-05-27 03:33:56,0.0,1.0,0.0,0.0
2024-05-27 03:34:56,0.0,1.0,0.0,0.0
2024-05-27 03:35:56,0.0,1.0,0.0,0.0
2024-05-27 03:36:56,-2.0,1.0,0.0,0.0
2024-05-27 03:37:56,0.0,1.0,0.0,0.0
2024-05-27 03:38:56,0.0,1.0,0.0,0.0
2024-05-27 03:39:56,0.0,1.0,0.0,0.0
2024-05-27 03:40:56,2.0,1.0,0.0,0.0
2024-05-27 03:41:56,0.0,1.0,0.0,0.0
2024-05-27 03:42:56,0.0,1.0,0.0,0.0
2024-05-27 03:43:56,2.0,1.0,0.0,0.0
2024-05-27 03:44:56,0.0,1.0,0.0,0.0
2024-05-27 03:45:56,0.0,1.0,0.0,0.0
2024-05-27 03:46:56,0.0,1.0,0.0,0.0
2024-05-27 03:47:56,0.0,1.0,0.0,0.0
2024-05-27 03:48:56,0.0,1.0,0.0,0.0
2024-05-27 03:49:56,0.0,1.0,0.0,0.0
2024-05-27 03:50:56,0.0,1.0,0.0,0.0
2024-05-27 03:51:56,2.0,1.0,0.0,0.0
2024-05-27 03:52:56,0.0,1.0,0.0,0.0
2024-05-27 03:53:56,0.0,1.0,0.0,0.0
2024-05-27 03:54:56,0.0,1.0,0.0,0.0
2024-05-27 03:55:56,0.0,1.0,0.0,0.0
2024-05-27 03:56:56,2.0,1.0,0.0,0.0
2024-05-27 03:57:56,2.0,1.0,0.0,0.0
2024-05-27 03:58:56,2.0,1.0,0.0,0.0
2024-05-27 03:59:56,0.0,1.0,0.0,0.0
2024-05-27 04:00:56,2.0,1.0,0.0,0.0
2024-05-27 04:01:56,0.0,1.0,0.0,0.0
2024-05-27 04:02:56,0.0,1.0,0.0,0.0
2024-05-27 04:03:56,2.0,1.0,0.0,0.0
2024-05-27 04:04:56,0.0,1.0,0.0,0.0
2024-05-27 04:05:56,0.0,1.0,0.0,0.0
2024-05-27 04:06:56,0.0,1.0,0.0,0.0
2024-05-27 04:07:56,0.0,1.0,0.0,0.0
2024-05-27 04:08:56,2.0,1.0,0.0,0.0
2024-05-27 04:09:56,0.0,1.0,0.0,0.0
2024-05-27 04:10:56,0.0,1.0,0.0,0.0
2024-05-27 04:11:56,0.0,1.0,0.0,0.0
2024-05-27 04:12:56,0.0,1.0,0.0,0.0
2024-05-27 04:13:56,0.0,1.0,0.0,0.0
2024-05-27 04:14:56,0.0,1.0,0.0,0.0
2024-05-27 04:15:56,2.0,1.0,0.0,0.0
2024-05-27 04:16:56,0.0,1.0,0.0,0.0
2024-05-27 04:17:56,0.0,1.0,0.0,0.0
2024-05-27 04:18:56,0.0,1.0,0.0,0.0
2024-05-27 04:19:56,2.0,1.0,0.0,0.0
2024-05-27 04:20:56,-2.0,1.0,0.0,0.0
2024-05-27 04:21:56,0.0,1.0,0.0,0.0
2024-05-27 04:22:56,-2.0,1.0,0.0,0.0
2024-05-27 04:23:56,0.0,1.0,0.0,0.0
2024-05-27 04:24:56,0.0,1.0,0.0,0.0
2024-05-27 04:25:56,0.0,1.0,0.0,0.0
2024-05-27 04:26:56,0.0,1.0,0.0,0.0
2024-05-27 04:27:56,0.0,1.0,0.0,0.0
2024-05-27 04:28:56,0.0,1.0,0.0,0.0
2024-05-27 04:29:56,0.0,1.0,0.0,0.0
2024-05-27 04:30:56,0.0,1.0,0.0,0.0
2024-05-27 04:31:56,0.0,1.0,0.0,0.0
2024-05-27 04:32:56,0.0,1.0,0.0,0.0
2024-05-27 04:33:56,0.0,1.0,0.0,0.0
2024-05-27 04:34:56,2.0,1.0,0.0,0.0
2024-05-27 04:35:56,0.0,1.0,0.0,0.0
2024-05-27 04:36:56,0.0,1.0,0.0,0.0
2024-05-27 04:37:56,0.0,1.0,0.0,0.0
2024-05-27 04:38:56,0.0,1.0,0.0,0.0
2024-05-27 04:39:56,0.0,1.0,0.0,0.0
2024-05-27 04:40:56,2.0,1.0,0.0,0.0
2024-05-27 04:41:56,2.0,1.0,0.0,0.0
2024-05-27 04:42:56,0.0,1.0,0.0,0.0
2024-05-27 04:43:56,0.0,1.0,0.0,0.0
2024-05-27 04:44:56,0.0,1.0,0.0,0.0
2024-05-27 04:45:56,0.0,1.0,0.0,0.0
2024-05-27 04:46:56,0.0,1.0,0.0,0.0
2024-05-27 04:47:56,0.0,1.0,0.0,0.0
2024-05-27 04:48:56,0.0,1.0,0.0,0.0
2024-05-27 04:49:56,0.0,1.0,0.0,0.0
2024-05-27 04:50:56,0.0,1.0,0.0,0.0
2024-05-27 04:51:56,0.0,1.0,0.0,0.0
2024-05-27 04:52:56,0.0,1.0,0.0,0.0
2024-05-27 04:53:56,0.0,1.0,0.0,0.0
2024-05-27 04:54:56,0.0,1.0,0.0,0.0
2024-05-27 04:55:56,0.0,1.0,0.0,0.0
2024-05-27 04:56:56,2.0,1.0,0.0,0.0
2024-05-27 04:57:56,0.0,1.0,0.0,0.0
2024-05-27 04:58:56,0.0,1.0,0.0,0.0
2024-05-27 04:59:56,2.0,1.0,0.0,0.0
2024-05-27 05:00:56,0.0,1.0,0.0,0.0
2024-05-27 05:01:56,0.0,1.0,0.0,0.0
2024-05-27 05:02:56,2.0,1.0,0.0,0.0
2024-05-27 05:03:56,2.0,1.0,0.0,0.0
2024-05-27 05:04:56,2.0,1.0,0.0,0.0
2024-05-27 05:05:56,0.0,1.0,0.0,0.0
2024-05-27 05:06:56,0.0,1.0,0.0,0.0
2024-05-27 05:07:56,-2.0,1.0,0.0,0.0
2024-05-27 05:08:56,2.0,1.0,0.0,0.0
2024-05-27 05:09:56,-2.0,1.0,0.0,0.0
2024-05-27 05:10:56,0.0,1.0,0.0,0.0
2024-05-27 05:11:56,0.0,1.0,0.0,0.0
2024-05-27 05:12:56,0.0,1.0,0.0,0.0
2024-05-27 05:13:56,0.0,1.0,0.0,0.0
2024-05-27 05:14:56,0.0,1.0,0.0,0.0
2024-05-27 05:15:56,0.0,1.0,0.0,0.0
2024-05-27 05:16:56,0.0,1.0,0.0,0.0
2024-05-27 05:17:56,0.0,1.0,0.0,0.0
2024-05-27 05:18:56,0.0,1.0,0.0,0.0
2024-05-27 05:19:56,0.0,1.0,0.0,0.0
2024-05-27 05:20:56,0.0,1.0,0.0,0.0
2024-05-27 05:21:56,0.0,1.0,0.0,0.0
2024-05-27 05:22:56,2.0,1.0,0.0,0.0
2024-05-27 05:23:56,0.0,1.0,0.0,0.0
2024-05-27 05:24:56,2.0,1.0,0.0,0.0
2024-05-27 05:25:56,-2.0,1.0,0.0,0.0
2024-05-27 05:26:56,0.0,1.0,0.0,0.0
2024-05-27 05:27:56,2.0,1.0,0.0,0.0
2024-05-27 05:28:56,0.0,1.0,0.0,0.0
2024-05-27 05:29:56,0.0,1.0,0.0,0.0
2024-05-27 05:30:56,0.0,1.0,0.0,0.0
2024-05-27 05:31:56,0.0,1.0,0.0,0.0
2024-05-27 05:32:56,0.0,1.0,0.0,0.0
2024-05-27 05:33:56,0.0,1.0,0.0,0.0
2024-05-27 05:34:56,0.0,1.0,0.0,0.0
2024-05-27 05:35:56,2.0,1.0,0.0,0.0
2024-05-27 05:36:56,2.0,1.0,0.0,0.0
2024-05-27 05:37:56,0.0,1.0,0.0,0.0
2024-05-27 05:38:56,0.0,1.0,0.0,0.0
2024-05-27 05:39:56,0.0,1.0,0.0,0.0
2024-05-27 05:40:56,0.0,1.0,0.0,0.0
2024-05-27 05:41:56,0.0,1.0,0.0,0.0
2024-05-27 05:42:56,0.0,1.0,0.0,0.0
2024-05-27 05:43:56,0.0,1.0,0.0,0.0
2024-05-27 05:44:56,-2.0,1.0,0.0,0.0
2024-05-27 05:45:56,0.0,1.0,0.0,0.0
2024-05-27 05:46:56,2.0,1.0,0.0,0.0
2024-05-27 05:47:56,0.0,1.0,0.0,0.0
2024-05-27 05:48:56,0.0,1.0,0.0,0.0
2024-05-27 05:49:56,2.0,1.0,0.0,0.0
2024-05-27 05:50:56,-2.0,1.0,0.0,0.0
2024-05-27 05:51:56,2.0,0.0,0.0,0.0
2024-05-27 05:52:56,0.0,1.0,0.0,0.0
2024-05-27 05:53:56,0.0,1.0,0.0,0.0
2024-05-27 05:54:56,0.0,1.0,0.0,0.0
2024-05-27 05:55:56,0.0,1.0,0.0,0.0
2024-05-27 05:56:56,2.0,1.0,0.0,0.0
2024-05-27 05:57:56,0.0,1.0,0.0,0.0
2024-05-27 05:58:56,0.0,1.0,0.0,0.0
2024-05-27 05:59:56,0.0,1.0,0.0,0.0
2024-05-27 06:00:56,-2.0,1.0,0.0,0.0
2024-05-27 06:01:56,2.0,1.0,0.0,0.0
2024-05-27 06:02:56,2.0,1.0,0.0,0.0
2024-05-27 06:03:56,0.0,1.0,0.0,0.0
2024-05-27 06:04:56,0.0,1.0,0.0,0.0
2024-05-27 06:05:56,0.0,1.0,0.0,0.0
2024-05-27 06:06:56,0.0,1.0,0.0,0.0
2024-05-27 06:07:56,0.0,1.0,0.0,0.0
2024-05-27 06:08:56,2.0,1.0,0.0,0.0
2024-05-27 06:09:56,0.0,1.0,0.0,0.0
2024-05-27 06:10:56,2.0,1.0,0.0,0.0
2024-05-27 06:11:56,0.0,1.0,0.0,0.0
2024-05-27 06:12:56,0.0,1.0,0.0,0.0
2024-05-27 06:13:56,0.0,1.0,0.0,0.0
2024-05-27 06:14:56,0.0,1.0,0.0,0.0
2024-05-27 06:15:56,0.0,1.0,0.0,0.0
2024-05-27 06:16:56,2.0,1.0,0.0,0.0
2024-05-27 06:17:56,0.0,1.0,0.0,0.0
2024-05-27 06:18:56,0.0,1.0,0.0,0.0
2024-05-27 06:19:56,0.0,1.0,0.0,0.0
2024-05-27 06:20:56,0.0,1.0,0.0,0.0
2024-05-27 06:21:56,0.0,1.0,0.0,0.0
2024-05-27 06:22:56,-2.0,1.0,0.0,0.0
2024-05-27 06:23:56,0.0,1.0,0.0,0.0
2024-05-27 06:24:56,0.0,1.0,0.0,0.0
2024-05-27 06:25:56,0.0,1.0,0.0,0.0
2024-05-27 06:26:56,0.0,1.0,0.0,0.0
2024-05-27 06:27:56,0.0,1.0,0.0,0.0
2024-05-27 06:28:56,2.0,1.0,0.0,0.0
2024-05-27 06:29:56,-2.0,1.0,0.0,0.0
2024-05-27 06:30:56,0.0,1.0,0.0,0.0
2024-05-27 06:31:56,0.0,1.0,0.0,0.0
2024-05-27 06:32:56,0.0,1.0,0.0,0.0
2024-05-27 06:33:56,0.0,1.0,0.0,0.0
2024-05-27 06:34:56,0.0,1.0,0.0,0.0
2024-05-27 06:35:56,2.0,1.0,0.0,0.0
2024-05-27 06:36:56,2.0,1.0,0.0,0.0
2024-05-27 06:37:56,0.0,1.0,0.0,0.0
2024-05-27 06:38:56,0.0,1.0,0.0,0.0
2024-05-27 06:39:56,2.0,1.0,0.0,0.0
2024-05-27 06:40:56,-98.0,-98.0,21.0,21.0
2024-05-27 06:41:56,51.0,50.0,21.0,21.0
2024-05-27 06:42:56,-8.0,-13.0,22.0,21.0
2024-05-27 06:43:56,-88.0,-86.0,21.0,21.0
2024-05-27 06:44:56,50.0,45.0,21.0,21.0
2024-05-27 06:45:56,22.0,27.0,22.0,21.0
2024-05-27 06:46:56,-369.0,-367.0,21.0,21.0
2024-05-27 06:47:56,108.0,22.0,22.0,21.0
2024-05-27 06:48:56,247.0,247.0,21.0,21.0
2024-05-27 06:49:56,-233.0,-231.0,21.0,21.0
2024-05-27 06:50:56,35.0,32.0,22.0,21.0
2024-05-27 06:51:56,45.0,65.0,21.0,21.0
2024-05-27 06:52:56,-59.0,-49.0,22.0,21.0
2024-05-27 06:53:56,3.0,-2.0,22.0,21.0
2024-05-27 06:54:56,-91.0,-106.0,21.0,21.0
2024-05-27 06:55:56,365.0,360.0,21.0,21.0
2024-05-27 06:56:56,-419.0,-415.0,44.0,44.0
2024-05-27 06:57:56,-342.0,-27.0,35.0,40.0
2024-05-27 06:58:56,44.0,8.0,44.0,44.0
2024-05-27 06:59:56,-901.0,-810.0,0.0,1.0
2024-05-27 07:00:56,-776.0,-884.0,22.0,21.0
2024-05-27 07:01:56,-1436.0,-1088.0,21.0,23.0
2024-05-27 07:02:56,-699.0,-584.0,22.0,25.0
2024-05-27 07:03:56,-595.0,-617.0,22.0,21.0
2024-05-27 07:04:56,-965.0,-1164.0,22.0,21.0
2024-05-27 07:05:56,-705.0,-668.0,42.0,38.0
2024-05-27 07:06:56,-499.0,-582.0,28.0,29.0
2024-05-27 07:07:56,-565.0,-597.0,28.0,28.0
2024-05-27 07:08:56,-502.0,-504.0,27.0,27.0
2024-05-27 07:09:56,-590.0,-592.0,29.0,28.0
2024-05-27 07:10:56,-514.0,-527.0,26.0,25.0
2024-05-27 07:11:56,-515.0,-512.0,26.0,25.0
2024-05-27 07:12:56,-497.0,-505.0,28.0,27.0
2024-05-27 07:13:56,-580.0,-540.0,27.0,26.0
2024-05-27 07:14:56,-512.0,-507.0,26.0,26.0
2024-05-27 07:15:56,-545.0,-547.0,26.0,26.0
2024-05-27 07:16:56,-467.0,-495.0,27.0,28.0
2024-05-27 07:17:56,-552.0,-592.0,31.0,31.0
2024-05-27 07:18:56,-507.0,-502.0,27.0,26.0
2024-05-27 07:19:56,-500.0,-490.0,27.0,27.0
2024-05-27 07:20:56,-515.0,-520.0,26.0,26.0
2024-05-27 07:21:56,-500.0,-505.0,27.0,27.0
2024-05-27 07:22:56,-584.0,-587.0,30.0,30.0
2024-05-27 07:23:56,-539.0,-542.0,24.0,24.0
2024-05-27 07:24:56,-519.0,-514.0,25.0,25.0
2024-05-27 07:25:56,-505.0,-502.0,27.0,26.0
2024-05-27 07:26:56,-505.0,-510.0,27.0,26.0
2024-05-27 07:27:56,-570.0,-540.0,27.0,26.0
2024-05-27 07:28:56,-517.0,-522.0,26.0,26.0
2024-05-27 07:29:56,-512.0,-517.0,26.0,26.0
2024-05-27 07:30:56,-510.0,-514.0,27.0,26.0
2024-05-27 07:31:56,-492.0,-489.0,28.0,27.0
2024-05-27 07:32:56,-505.0,-564.0,27.0,28.0
2024-05-27 07:33:56,-499.0,-495.0,28.0,28.0
2024-05-27 07:34:56,-492.0,-550.0,28.0,28.0
2024-05-27 07:35:56,-499.0,-480.0,27.0,27.0
2024-05-27 07:36:56,-580.0,-530.0,30.0,29.0
2024-05-27 07:37:56,-507.0,-500.0,27.0,26.0
2024-05-27 07:38:56,-457.0,-465.0,31.0,31.0
2024-05-27 07:39:56,-524.0,-510.0,26.0,25.0
2024-05-27 07:40:56,-502.0,-510.0,27.0,27.0
2024-05-27 07:41:56,-510.0,-547.0,26.0,26.0
2024-05-27 07:42:56,-542.0,-560.0,26.0,27.0
2024-05-27 07:43:56,-490.0,-515.0,28.0,29.0
2024-05-27 07:44:56,-520.0,-517.0,25.0,24.0
2024-05-27 07:45:56,-507.0,-507.0,27.0,26.0
2024-05-27 07:46:56,-500.0,-497.0,26.0,26.0
2024-05-27 07:47:56,-495.0,-485.0,28.0,27.0
2024-05-27 07:48:56,-507.0,-502.0,27.0,26.0
2024-05-27 07:49:56,-505.0,-520.0,27.0,27.0
2024-05-27 07:50:56,-507.0,-505.0,27.0,25.0
2024-05-27 07:51:56,-535.0,-504.0,29.0,29.0
2024-05-27 07:52:56,-540.0,-572.0,24.0,24.0
2024-05-27 07:53:56,-524.0,-529.0,25.0,25.0
